Event1 onset	Event2 onset	Trial type	ISI1	ISI2	Event1Dur	Event2Dur	
0.0000	5.0694	4.0000	1.0581	0.0694	5.0000	8.0000	
14.1274	19.4358	3.0000	3.0404	0.3084	5.0000	8.0000	
30.4762	36.6050	6.0000	3.1458	1.1288	5.0000	8.0000	
47.7508	53.0592	5.0000	4.0000	0.3084	5.0000	8.0000	
65.0592	70.5108	1.0000	1.8711	0.4516	5.0000	8.0000	
80.3819	85.8260	1.0000	4.0000	0.4441	5.0000	8.0000	
97.8260	104.8260	3.0000	1.7871	2.0000	5.0000	8.0000	
114.6131	120.1701	4.0000	0.4999	0.5570	5.0000	8.0000	
128.6701	134.4362	2.0000	4.0000	0.7661	5.0000	8.0000	
146.4362	152.5751	1.0000	4.0000	1.1390	5.0000	8.0000	
164.5751	170.8902	3.0000	4.0000	1.3151	5.0000	8.0000	
182.8902	189.4711	5.0000	3.1650	1.5809	5.0000	8.0000	
200.6360	206.1930	1.0000	0.9010	0.5570	5.0000	8.0000	
215.0940	221.2330	2.0000	1.8711	1.1390	5.0000	8.0000	
231.1040	237.5339	2.0000	3.9412	1.4299	5.0000	8.0000	
249.4751	255.0527	2.0000	4.0000	0.5776	5.0000	8.0000	
267.0527	272.4969	4.0000	1.7871	0.4441	5.0000	8.0000	
282.2840	287.2988	5.0000	4.0000	0.0149	5.0000	8.0000	
299.2988	305.8797	6.0000	3.5385	1.5809	5.0000	8.0000	
317.4182	323.2246	6.0000	4.0000	0.8064	5.0000	8.0000	
335.2246	341.3534	2.0000	2.3767	1.1288	5.0000	8.0000	
351.7301	357.1351	2.0000	4.0000	0.4049	5.0000	8.0000	
369.1351	374.8930	5.0000	4.0000	0.7580	5.0000	8.0000	
386.8930	392.3172	4.0000	4.0000	0.4242	5.0000	8.0000	
404.3172	411.0812	6.0000	0.5522	1.7640	5.0000	8.0000	
419.6334	425.0383	3.0000	0.5522	0.4049	5.0000	8.0000	
433.5905	438.6599	3.0000	1.0749	0.0694	5.0000	8.0000	
447.7348	453.1590	5.0000	4.0000	0.4242	5.0000	8.0000	
465.1590	470.4124	5.0000	3.9227	0.2534	5.0000	8.0000	
482.3351	488.1012	4.0000	4.0000	0.7661	5.0000	8.0000	
500.1012	505.8672	3.0000	2.3840	0.7661	5.0000	8.0000	
516.2512	522.4210	1.0000	2.1763	1.1698	5.0000	8.0000	
532.5973	538.1749	1.0000	4.0000	0.5776	5.0000	8.0000	
550.1749	555.3869	6.0000	1.1156	0.2120	5.0000	8.0000	
564.5025	569.9466	6.0000	4.0000	0.4441	5.0000	8.0000	
581.9466	588.9466	4.0000	4.0000	2.0000	5.0000	8.0000	

Event1 onset	Event2 onset	Trial type	ISI1	ISI2	Event1Dur	Event2Dur	
0.0000	5.3017	6.0000	2.2370	0.3017	5.0000	8.0000	
15.5388	21.9936	2.0000	4.0000	1.4548	5.0000	8.0000	
33.9936	39.0349	4.0000	4.0000	0.0413	5.0000	8.0000	
51.0349	56.6709	1.0000	2.2370	0.6360	5.0000	8.0000	
66.9080	72.7700	2.0000	4.0000	0.8620	5.0000	8.0000	
84.7700	91.5987	5.0000	1.1815	1.8287	5.0000	8.0000	
100.7802	105.9729	4.0000	1.6022	0.1928	5.0000	8.0000	
115.5751	120.9066	1.0000	1.0396	0.3314	5.0000	8.0000	
129.9462	134.9502	1.0000	4.0000	0.0041	5.0000	8.0000	
146.9502	152.2328	3.0000	2.2774	0.2826	5.0000	8.0000	
162.5101	167.5751	4.0000	4.0000	0.0649	5.0000	8.0000	
179.5751	184.9065	3.0000	4.0000	0.3314	5.0000	8.0000	
196.9065	203.9065	6.0000	0.0300	2.0000	5.0000	8.0000	
211.9365	217.4397	6.0000	0.0112	0.5032	5.0000	8.0000	
225.4509	230.6271	4.0000	4.0000	0.1762	5.0000	8.0000	
242.6271	248.7046	2.0000	4.0000	1.0774	5.0000	8.0000	
260.7046	266.0967	4.0000	4.0000	0.3921	5.0000	8.0000	
278.0967	283.3121	4.0000	1.5265	0.2155	5.0000	8.0000	
292.8386	299.1419	3.0000	4.0000	1.3033	5.0000	8.0000	
311.1419	316.9834	2.0000	1.2936	0.8416	5.0000	8.0000	
326.2771	333.2771	3.0000	1.3288	2.0000	5.0000	8.0000	
342.6059	349.6059	2.0000	4.0000	2.0000	5.0000	8.0000	
361.6059	366.6781	1.0000	4.0000	0.0723	5.0000	8.0000	
378.6781	383.8936	1.0000	4.0000	0.2155	5.0000	8.0000	
395.8936	401.5296	3.0000	4.0000	0.6360	5.0000	8.0000	
413.5296	419.7102	5.0000	4.0000	1.1806	5.0000	8.0000	
431.7102	436.8864	5.0000	1.2936	0.1762	5.0000	8.0000	
446.1800	451.4735	3.0000	0.7721	0.2934	5.0000	8.0000	
460.2456	465.5760	6.0000	4.0000	0.3304	5.0000	8.0000	
477.5760	482.7060	2.0000	4.0000	0.1300	5.0000	8.0000	
494.7060	500.2092	5.0000	4.0000	0.5032	5.0000	8.0000	
512.2092	517.6765	1.0000	0.7721	0.4673	5.0000	8.0000	
526.4486	531.7801	5.0000	1.2486	0.3314	5.0000	8.0000	
541.0287	546.2442	5.0000	0.8183	0.2155	5.0000	8.0000	
555.0625	560.1038	6.0000	4.0000	0.0413	5.0000	8.0000	
572.1038	577.1599	6.0000	4.0000	0.0561	5.0000	8.0000	

