Event1 onset	Event2 onset	Trial type	ISI1	ISI2	Event1Dur	Event2Dur	
0.0000	5.4767	1.0000	2.0423	0.4767	5.0000	8.0000	
15.5191	20.8435	1.0000	4.0000	0.3244	5.0000	8.0000	
32.8435	38.3202	6.0000	4.0000	0.4767	5.0000	8.0000	
50.3202	56.4435	1.0000	2.5532	1.1232	5.0000	8.0000	
66.9966	72.3677	5.0000	4.0000	0.3711	5.0000	8.0000	
84.3677	89.3923	5.0000	3.0016	0.0245	5.0000	8.0000	
100.3938	105.4184	4.0000	4.0000	0.0245	5.0000	8.0000	
117.4184	123.3681	4.0000	4.0000	0.9497	5.0000	8.0000	
135.3681	141.1291	5.0000	1.5423	0.7611	5.0000	8.0000	
150.6715	156.0637	2.0000	2.5532	0.3922	5.0000	8.0000	
166.6169	172.0092	1.0000	0.2852	0.3922	5.0000	8.0000	
180.2943	186.7443	1.0000	0.4000	1.4500	5.0000	8.0000	
195.1443	200.5170	4.0000	1.0955	0.3727	5.0000	8.0000	
209.6126	215.9450	3.0000	4.0000	1.3325	5.0000	8.0000	
227.9450	233.3394	5.0000	2.6235	0.3943	5.0000	8.0000	
243.9629	250.2475	5.0000	3.7369	1.2846	5.0000	8.0000	
261.9844	267.8122	3.0000	2.1032	0.8278	5.0000	8.0000	
277.9154	283.8651	3.0000	4.0000	0.9497	5.0000	8.0000	
295.8651	302.1976	6.0000	2.1032	1.3325	5.0000	8.0000	
312.3007	319.3007	6.0000	0.5795	2.0000	5.0000	8.0000	
327.8803	332.9775	6.0000	4.0000	0.0973	5.0000	8.0000	
344.9775	351.9775	2.0000	3.7369	2.0000	5.0000	8.0000	
363.7145	368.8117	3.0000	0.2852	0.0973	5.0000	8.0000	
377.0969	383.1097	4.0000	3.4949	1.0128	5.0000	8.0000	
394.6046	400.6174	6.0000	2.5697	1.0128	5.0000	8.0000	
411.1871	416.5598	6.0000	3.4949	0.3727	5.0000	8.0000	
428.0547	434.5047	3.0000	0.0225	1.4500	5.0000	8.0000	
442.5273	448.8598	2.0000	2.6235	1.3325	5.0000	8.0000	
459.4833	466.4833	5.0000	3.4949	2.0000	5.0000	8.0000	
477.9782	483.0755	2.0000	4.0000	0.0973	5.0000	8.0000	
495.0755	500.7080	2.0000	4.0000	0.6325	5.0000	8.0000	
512.7080	518.5358	4.0000	2.1032	0.8278	5.0000	8.0000	
528.6389	535.0889	4.0000	2.5697	1.4500	5.0000	8.0000	
545.6586	552.5154	3.0000	4.0000	1.8568	5.0000	8.0000	
564.5154	571.2536	1.0000	2.7456	1.7382	5.0000	8.0000	
581.9992	588.7375	2.0000	4.0000	1.7382	5.0000	8.0000	

