Event1 onset	Event2 onset	Trial type	ISI1	ISI2	Event1Dur	Event2Dur	
0.0000	5.4535	1.0000	4.0000	0.4535	5.0000	8.0000	
17.4535	22.7834	4.0000	2.4749	0.3299	5.0000	8.0000	
33.2583	38.4005	6.0000	3.7165	0.1423	5.0000	8.0000	
50.1170	55.2654	6.0000	0.7111	0.1484	5.0000	8.0000	
63.9765	69.3064	5.0000	1.2674	0.3299	5.0000	8.0000	
78.5738	84.2444	4.0000	4.0000	0.6706	5.0000	8.0000	
96.2444	101.9144	2.0000	4.0000	0.6700	5.0000	8.0000	
113.9144	119.1235	1.0000	4.0000	0.2091	5.0000	8.0000	
131.1235	136.2657	4.0000	2.1674	0.1423	5.0000	8.0000	
146.4332	151.6423	4.0000	3.7960	0.2091	5.0000	8.0000	
163.4383	170.4383	4.0000	4.0000	2.0000	5.0000	8.0000	
182.4383	187.5125	5.0000	0.2117	0.0742	5.0000	8.0000	
195.7241	200.7472	1.0000	0.7076	0.0231	5.0000	8.0000	
209.4548	214.7647	6.0000	4.0000	0.3099	5.0000	8.0000	
226.7647	231.8389	6.0000	0.8780	0.0742	5.0000	8.0000	
240.7169	245.8652	2.0000	2.5465	0.1484	5.0000	8.0000	
256.4117	263.0649	6.0000	2.1674	1.6532	5.0000	8.0000	
273.2323	279.7744	3.0000	0.9662	1.5421	5.0000	8.0000	
288.7406	294.5373	3.0000	1.8319	0.7967	5.0000	8.0000	
304.3691	310.3217	6.0000	4.0000	0.9526	5.0000	8.0000	
322.3217	327.3419	5.0000	2.3909	0.0202	5.0000	8.0000	
337.7328	343.5205	1.0000	0.2190	0.7878	5.0000	8.0000	
351.7395	356.7651	5.0000	0.3937	0.0255	5.0000	8.0000	
365.1587	370.6122	3.0000	2.4749	0.4535	5.0000	8.0000	
381.0871	386.1613	3.0000	4.0000	0.0742	5.0000	8.0000	
398.1613	404.0196	2.0000	3.5946	0.8583	5.0000	8.0000	
415.6142	421.0670	2.0000	2.5644	0.4528	5.0000	8.0000	
431.6314	437.1254	4.0000	2.0936	0.4940	5.0000	8.0000	
447.2190	452.8708	2.0000	2.1366	0.6518	5.0000	8.0000	
463.0074	468.1496	5.0000	3.7165	0.1423	5.0000	8.0000	
479.8661	485.5361	1.0000	4.0000	0.6700	5.0000	8.0000	
497.5361	503.3944	3.0000	3.7960	0.8583	5.0000	8.0000	
515.1903	520.3995	2.0000	0.2117	0.2091	5.0000	8.0000	
528.6111	533.8446	3.0000	1.1934	0.2335	5.0000	8.0000	
543.0380	548.1242	5.0000	4.0000	0.0862	5.0000	8.0000	
560.1242	565.3577	1.0000	1.1934	0.2335	5.0000	8.0000	

