Event1 onset	Event2 onset	Trial type	ISI1	ISI2	Event1Dur	Event2Dur	
0.0000	5.3185	2.0000	1.6070	0.3185	5.0000	8.0000	
14.9255	20.4484	3.0000	3.2314	0.5229	5.0000	8.0000	
31.6798	37.8815	5.0000	1.6716	1.2017	5.0000	8.0000	
47.5531	52.5856	4.0000	2.8735	0.0325	5.0000	8.0000	
63.4591	69.0208	2.0000	2.8542	0.5617	5.0000	8.0000	
79.8750	85.2509	3.0000	4.0000	0.3759	5.0000	8.0000	
97.2509	103.7842	5.0000	1.9652	1.5333	5.0000	8.0000	
113.7494	119.3017	5.0000	2.8735	0.5523	5.0000	8.0000	
130.1752	135.2314	4.0000	2.9229	0.0563	5.0000	8.0000	
146.1543	151.2835	3.0000	3.5882	0.1292	5.0000	8.0000	
162.8717	169.8717	2.0000	2.2204	2.0000	5.0000	8.0000	
180.0920	185.3574	5.0000	0.0396	0.2654	5.0000	8.0000	
193.3970	198.8219	6.0000	2.8735	0.4249	5.0000	8.0000	
209.6953	214.7709	4.0000	3.2181	0.0755	5.0000	8.0000	
225.9890	231.1113	1.0000	4.0000	0.1223	5.0000	8.0000	
243.1113	248.2405	6.0000	4.0000	0.1292	5.0000	8.0000	
260.2405	267.2405	3.0000	4.0000	2.0000	5.0000	8.0000	
279.2405	284.3675	3.0000	2.5979	0.1270	5.0000	8.0000	
294.9654	300.8020	1.0000	4.0000	0.8366	5.0000	8.0000	
312.8020	317.8997	4.0000	1.7399	0.0976	5.0000	8.0000	
327.6396	332.7618	5.0000	3.0646	0.1223	5.0000	8.0000	
343.8264	348.9241	3.0000	1.3528	0.0976	5.0000	8.0000	
358.2769	363.3745	6.0000	2.4979	0.0976	5.0000	8.0000	
373.8724	378.9049	6.0000	1.2800	0.0325	5.0000	8.0000	
388.1849	393.3119	1.0000	2.8542	0.1270	5.0000	8.0000	
404.1661	409.5910	1.0000	4.0000	0.4249	5.0000	8.0000	
421.5910	426.6319	5.0000	1.5607	0.0409	5.0000	8.0000	
436.1926	441.4580	2.0000	0.1018	0.2654	5.0000	8.0000	
449.5598	454.6161	1.0000	4.0000	0.0563	5.0000	8.0000	
466.6161	472.8126	1.0000	0.9203	1.1965	5.0000	8.0000	
481.7329	486.8305	2.0000	3.0772	0.0976	5.0000	8.0000	
497.9077	503.0368	4.0000	4.0000	0.1292	5.0000	8.0000	
515.0368	520.2291	6.0000	0.8933	0.1923	5.0000	8.0000	
529.1224	534.2566	2.0000	0.6950	0.1343	5.0000	8.0000	
542.9516	548.5753	4.0000	3.0646	0.6236	5.0000	8.0000	
559.6399	564.6648	6.0000	1.3528	0.0250	5.0000	8.0000	

