Event1 onset	Event2 onset	Trial type	ISI1	ISI2	Event1Dur	Event2Dur	
0.0000	6.2750	6.0000	0.7518	1.2750	5.0000	8.0000	
15.0267	21.2099	2.0000	4.0000	1.1832	5.0000	8.0000	
33.2099	38.8797	5.0000	3.5639	0.6698	5.0000	8.0000	
50.4436	55.6325	3.0000	3.5639	0.1889	5.0000	8.0000	
67.1964	72.7674	3.0000	2.4432	0.5710	5.0000	8.0000	
83.2106	89.5582	5.0000	2.0152	1.3475	5.0000	8.0000	
99.5734	105.0154	6.0000	4.0000	0.4420	5.0000	8.0000	
117.0154	122.4574	1.0000	3.7699	0.4420	5.0000	8.0000	
134.2273	140.7395	4.0000	4.0000	1.5122	5.0000	8.0000	
152.7395	159.5034	2.0000	4.0000	1.7639	5.0000	8.0000	
171.5034	176.6923	4.0000	3.2493	0.1889	5.0000	8.0000	
187.9417	193.5184	6.0000	4.0000	0.5767	5.0000	8.0000	
205.5184	211.3595	5.0000	3.7699	0.8411	5.0000	8.0000	
223.1293	229.4653	3.0000	4.0000	1.3359	5.0000	8.0000	
241.4653	248.4653	4.0000	3.3286	2.0000	5.0000	8.0000	
259.7939	265.1993	3.0000	3.4683	0.4054	5.0000	8.0000	
276.6676	282.0730	6.0000	3.4683	0.4054	5.0000	8.0000	
293.5412	298.9320	1.0000	0.9464	0.3908	5.0000	8.0000	
307.8785	314.0616	5.0000	2.5865	1.1832	5.0000	8.0000	
324.6482	330.3275	4.0000	4.0000	0.6793	5.0000	8.0000	
342.3275	349.3275	2.0000	3.2493	2.0000	5.0000	8.0000	
360.5768	365.9676	2.0000	3.4988	0.3908	5.0000	8.0000	
377.4664	383.0975	6.0000	3.2493	0.6311	5.0000	8.0000	
394.3469	400.0262	1.0000	4.0000	0.6793	5.0000	8.0000	
412.0262	418.0172	1.0000	2.0152	0.9910	5.0000	8.0000	
428.0324	434.0234	6.0000	3.6541	0.9910	5.0000	8.0000	
445.6776	451.3087	5.0000	3.4892	0.6311	5.0000	8.0000	
462.7978	469.0728	4.0000	2.1172	1.2750	5.0000	8.0000	
479.1901	484.2259	1.0000	1.8134	0.0358	5.0000	8.0000	
494.0393	499.6160	2.0000	4.0000	0.5767	5.0000	8.0000	
511.6160	516.6282	3.0000	0.7518	0.0123	5.0000	8.0000	
525.3800	530.7854	5.0000	3.4683	0.4054	5.0000	8.0000	
542.2537	549.0094	1.0000	2.6944	1.7558	5.0000	8.0000	
559.7039	566.4597	2.0000	3.4892	1.7558	5.0000	8.0000	
577.9489	584.8099	4.0000	3.4988	1.8610	5.0000	8.0000	
596.3087	602.4595	3.0000	4.0000	1.1508	5.0000	8.0000	

