Event1 onset	Event2 onset	Trial type	ISI1	ISI2	Event1Dur	Event2Dur	
0.0000	6.3727	4.0000	2.6824	1.3727	5.0000	8.0000	
17.0551	23.8906	2.0000	1.2809	1.8355	5.0000	8.0000	
33.1715	38.8958	5.0000	2.6839	0.7243	5.0000	8.0000	
49.5797	54.6746	6.0000	4.0000	0.0949	5.0000	8.0000	
66.6746	73.5101	5.0000	4.0000	1.8355	5.0000	8.0000	
85.5101	90.7647	1.0000	4.0000	0.2545	5.0000	8.0000	
102.7647	108.1787	4.0000	4.0000	0.4140	5.0000	8.0000	
120.1787	127.0142	6.0000	3.1239	1.8355	5.0000	8.0000	
138.1380	143.8342	5.0000	3.3263	0.6962	5.0000	8.0000	
155.1606	161.6255	1.0000	0.0222	1.4649	5.0000	8.0000	
169.6476	175.5294	3.0000	4.0000	0.8818	5.0000	8.0000	
187.5294	192.8239	1.0000	2.6839	0.2944	5.0000	8.0000	
203.5077	210.5077	4.0000	4.0000	2.0000	5.0000	8.0000	
222.5077	227.9455	3.0000	4.0000	0.4377	5.0000	8.0000	
239.9455	246.6608	1.0000	3.3263	1.7153	5.0000	8.0000	
257.9872	264.1675	2.0000	3.3263	1.1804	5.0000	8.0000	
275.4939	281.8666	5.0000	4.0000	1.3727	5.0000	8.0000	
293.8666	299.7826	6.0000	4.0000	0.9160	5.0000	8.0000	
311.7826	317.2465	3.0000	2.6757	0.4639	5.0000	8.0000	
327.9221	333.9735	3.0000	2.4149	1.0513	5.0000	8.0000	
344.3884	350.3089	2.0000	4.0000	0.9205	5.0000	8.0000	
362.3089	367.6553	6.0000	3.1147	0.3464	5.0000	8.0000	
378.7700	384.9862	3.0000	4.0000	1.2162	5.0000	8.0000	
396.9862	402.9067	1.0000	4.0000	0.9205	5.0000	8.0000	
414.9067	421.9067	2.0000	2.4149	2.0000	5.0000	8.0000	
432.3216	437.6680	4.0000	4.0000	0.3464	5.0000	8.0000	
449.6680	456.3833	2.0000	4.0000	1.7153	5.0000	8.0000	
468.3833	473.4795	5.0000	1.1818	0.0962	5.0000	8.0000	
482.6613	487.8610	4.0000	2.6757	0.1997	5.0000	8.0000	
498.5367	503.8831	5.0000	4.0000	0.3464	5.0000	8.0000	
515.8831	522.8831	3.0000	0.0222	2.0000	5.0000	8.0000	
530.9053	536.6295	2.0000	4.0000	0.7242	5.0000	8.0000	
548.6295	554.0673	4.0000	4.0000	0.4377	5.0000	8.0000	
566.0673	571.3617	6.0000	1.4692	0.2944	5.0000	8.0000	
580.8309	586.6151	6.0000	1.1818	0.7842	5.0000	8.0000	
595.7969	601.0677	1.0000	4.0000	0.2708	5.0000	8.0000	

