Event1 onset	Event2 onset	Trial type	ISI1	ISI2	Event1Dur	Event2Dur	
0.0000	5.0496	4.0000	3.8229	0.0496	5.0000	8.0000	
16.8724	21.8842	6.0000	0.1161	0.0118	5.0000	8.0000	
30.0002	35.5024	4.0000	4.0000	0.5021	5.0000	8.0000	
47.5024	53.4252	1.0000	2.3005	0.9229	5.0000	8.0000	
63.7258	68.7903	5.0000	3.1409	0.0645	5.0000	8.0000	
79.9312	85.8568	3.0000	2.6516	0.9257	5.0000	8.0000	
96.5084	101.5633	1.0000	4.0000	0.0550	5.0000	8.0000	
113.5633	119.7743	1.0000	2.5601	1.2110	5.0000	8.0000	
130.3344	135.7414	1.0000	0.0727	0.4070	5.0000	8.0000	
143.8141	148.8971	2.0000	2.3005	0.0829	5.0000	8.0000	
159.1976	166.0944	4.0000	3.3652	1.8968	5.0000	8.0000	
177.4596	182.6562	6.0000	3.5524	0.1966	5.0000	8.0000	
194.2086	200.1343	2.0000	4.0000	0.9257	5.0000	8.0000	
212.1343	217.1838	6.0000	4.0000	0.0496	5.0000	8.0000	
229.1838	236.1838	5.0000	0.0727	2.0000	5.0000	8.0000	
244.2565	251.2565	4.0000	4.0000	2.0000	5.0000	8.0000	
263.2565	268.5153	5.0000	4.0000	0.2588	5.0000	8.0000	
280.5153	287.5153	2.0000	3.5524	2.0000	5.0000	8.0000	
299.0677	304.1506	3.0000	0.3066	0.0829	5.0000	8.0000	
312.4572	317.5067	3.0000	4.0000	0.0496	5.0000	8.0000	
329.5067	334.5185	4.0000	4.0000	0.0118	5.0000	8.0000	
346.5185	352.4442	6.0000	3.8229	0.9257	5.0000	8.0000	
364.2670	370.4007	1.0000	3.3652	1.1336	5.0000	8.0000	
381.7659	388.2121	2.0000	4.0000	1.4462	5.0000	8.0000	
400.2121	406.1350	4.0000	2.5601	0.9229	5.0000	8.0000	
416.6951	423.6951	2.0000	0.1161	2.0000	5.0000	8.0000	
431.8112	436.8616	2.0000	2.6516	0.0504	5.0000	8.0000	
447.5131	452.7720	3.0000	4.0000	0.2588	5.0000	8.0000	
464.7720	470.1241	3.0000	1.8572	0.3522	5.0000	8.0000	
479.9813	485.4420	6.0000	4.0000	0.4607	5.0000	8.0000	
497.4420	502.4969	6.0000	0.0727	0.0550	5.0000	8.0000	
510.5696	516.2271	5.0000	1.9137	0.6575	5.0000	8.0000	
526.1408	533.0376	3.0000	3.1409	1.8968	5.0000	8.0000	
544.1785	549.2280	1.0000	4.0000	0.0496	5.0000	8.0000	
561.2280	566.4247	5.0000	1.8572	0.1966	5.0000	8.0000	
576.2818	583.2818	5.0000	2.9440	2.0000	5.0000	8.0000	

