Event1 onset	Event2 onset	Trial type	ISI1	ISI2	Event1Dur	Event2Dur	
0.0000	5.2827	6.0000	4.0000	0.2827	5.0000	8.0000	
17.2827	22.3358	6.0000	1.6686	0.0531	5.0000	8.0000	
32.0044	37.2490	1.0000	4.0000	0.2446	5.0000	8.0000	
49.2490	54.3877	3.0000	4.0000	0.1387	5.0000	8.0000	
66.3877	71.4194	4.0000	4.0000	0.0317	5.0000	8.0000	
83.4194	88.5682	4.0000	1.2993	0.1488	5.0000	8.0000	
97.8676	104.0140	3.0000	0.0255	1.1465	5.0000	8.0000	
112.0395	118.1490	4.0000	1.2654	1.1095	5.0000	8.0000	
127.4144	132.5632	3.0000	2.3129	0.1488	5.0000	8.0000	
142.8761	148.4002	4.0000	0.7432	0.5240	5.0000	8.0000	
157.1434	163.7567	3.0000	1.8136	1.6133	5.0000	8.0000	
173.5703	179.6798	5.0000	1.5181	1.1095	5.0000	8.0000	
189.1979	194.5147	5.0000	1.7049	0.3168	5.0000	8.0000	
204.2197	210.8643	6.0000	1.7722	1.6447	5.0000	8.0000	
220.6365	226.4374	1.0000	0.7610	0.8009	5.0000	8.0000	
235.1984	241.2877	1.0000	0.2451	1.0893	5.0000	8.0000	
249.5327	255.4127	5.0000	4.0000	0.8800	5.0000	8.0000	
267.4127	272.4445	5.0000	0.0255	0.0317	5.0000	8.0000	
280.4699	285.4711	1.0000	1.7722	0.0012	5.0000	8.0000	
295.2434	300.3616	2.0000	2.2291	0.1182	5.0000	8.0000	
310.5907	316.1147	3.0000	1.2654	0.5240	5.0000	8.0000	
325.3802	330.9169	2.0000	1.2993	0.5367	5.0000	8.0000	
340.2162	346.2447	4.0000	4.0000	1.0285	5.0000	8.0000	
358.2447	363.2491	5.0000	2.3129	0.0045	5.0000	8.0000	
373.5621	378.7008	1.0000	4.0000	0.1387	5.0000	8.0000	
390.7008	395.7794	1.0000	2.2291	0.0786	5.0000	8.0000	
406.0086	411.0098	6.0000	2.9186	0.0012	5.0000	8.0000	
421.9284	428.6594	6.0000	4.0000	1.7310	5.0000	8.0000	
440.6594	445.7663	5.0000	4.0000	0.1069	5.0000	8.0000	
457.7663	463.5672	3.0000	1.5181	0.8009	5.0000	8.0000	
473.0853	478.3680	2.0000	3.3554	0.2827	5.0000	8.0000	
489.7233	494.8302	2.0000	1.3282	0.1069	5.0000	8.0000	
504.1585	509.2115	4.0000	3.4123	0.0531	5.0000	8.0000	
520.6239	525.8856	2.0000	4.0000	0.2617	5.0000	8.0000	
537.8856	544.3356	2.0000	4.0000	1.4500	5.0000	8.0000	
556.3356	562.4057	6.0000	4.0000	1.0701	5.0000	8.0000	

