Event1 onset	Event2 onset	Trial type	ISI1	ISI2	Event1Dur	Event2Dur	
0.0000	5.3007	2.0000	4.0000	0.3007	5.0000	8.0000	
17.3007	22.8337	6.0000	0.6887	0.5330	5.0000	8.0000	
31.5224	37.3899	1.0000	3.2777	0.8675	5.0000	8.0000	
48.6676	54.6400	1.0000	0.3976	0.9724	5.0000	8.0000	
63.0376	70.0376	6.0000	2.3993	2.0000	5.0000	8.0000	
80.4370	85.7729	3.0000	4.0000	0.3360	5.0000	8.0000	
97.7729	103.5026	3.0000	4.0000	0.7297	5.0000	8.0000	
115.5026	120.9664	6.0000	2.1038	0.4638	5.0000	8.0000	
131.0702	137.2871	4.0000	4.0000	1.2170	5.0000	8.0000	
149.2871	154.7982	5.0000	3.2831	0.5110	5.0000	8.0000	
166.0813	173.0813	4.0000	2.0687	2.0000	5.0000	8.0000	
183.1500	188.8331	6.0000	4.0000	0.6831	5.0000	8.0000	
200.8331	206.3103	5.0000	2.3993	0.4771	5.0000	8.0000	
216.7096	221.9354	6.0000	4.0000	0.2258	5.0000	8.0000	
233.9354	239.3993	1.0000	4.0000	0.4638	5.0000	8.0000	
251.3993	257.6162	1.0000	3.3275	1.2170	5.0000	8.0000	
268.9437	274.2861	2.0000	4.0000	0.3424	5.0000	8.0000	
286.2861	292.2586	5.0000	1.3705	0.9724	5.0000	8.0000	
301.6291	307.8461	5.0000	4.0000	1.2170	5.0000	8.0000	
319.8461	326.0214	4.0000	4.0000	1.1754	5.0000	8.0000	
338.0214	345.0214	3.0000	0.3976	2.0000	5.0000	8.0000	
353.4190	359.0447	4.0000	3.9198	0.6256	5.0000	8.0000	
370.9645	375.9672	3.0000	4.0000	0.0027	5.0000	8.0000	
387.9672	394.7643	2.0000	2.0687	1.7971	5.0000	8.0000	
404.8330	410.2061	5.0000	2.1038	0.3732	5.0000	8.0000	
420.3099	427.3099	5.0000	4.0000	2.0000	5.0000	8.0000	
439.3099	444.7870	6.0000	2.0687	0.4771	5.0000	8.0000	
454.8557	461.8557	1.0000	3.9198	2.0000	5.0000	8.0000	
473.7755	479.4595	3.0000	4.0000	0.6840	5.0000	8.0000	
491.4595	496.8356	3.0000	4.0000	0.3761	5.0000	8.0000	
508.8356	513.9171	2.0000	4.0000	0.0815	5.0000	8.0000	
525.9171	532.7142	4.0000	4.0000	1.7971	5.0000	8.0000	
544.7142	550.0923	4.0000	1.3705	0.3781	5.0000	8.0000	
559.4629	566.4629	2.0000	4.0000	2.0000	5.0000	8.0000	
578.4629	583.8390	1.0000	2.0687	0.3761	5.0000	8.0000	
593.9077	600.3520	2.0000	0.2117	1.4443	5.0000	8.0000	

