Event1 onset	Event2 onset	Trial type	ISI1	ISI2	Event1Dur	Event2Dur	
0.0000	5.7559	5.0000	0.8131	0.7559	5.0000	8.0000	
14.5691	20.7307	1.0000	4.0000	1.1616	5.0000	8.0000	
32.7307	37.8605	2.0000	1.6994	0.1298	5.0000	8.0000	
47.5599	53.3159	1.0000	1.9191	0.7559	5.0000	8.0000	
63.2350	68.8302	5.0000	4.0000	0.5952	5.0000	8.0000	
80.8302	86.0156	5.0000	3.4724	0.1854	5.0000	8.0000	
97.4880	104.4880	3.0000	1.9521	2.0000	5.0000	8.0000	
114.4401	120.4217	4.0000	0.3995	0.9815	5.0000	8.0000	
128.8212	134.2739	2.0000	4.0000	0.4528	5.0000	8.0000	
146.2739	151.7497	2.0000	1.3431	0.4758	5.0000	8.0000	
161.0928	166.5106	2.0000	1.6115	0.4178	5.0000	8.0000	
176.1221	183.1221	2.0000	4.0000	2.0000	5.0000	8.0000	
195.1221	202.1221	4.0000	4.0000	2.0000	5.0000	8.0000	
214.1221	219.2519	6.0000	0.7830	0.1298	5.0000	8.0000	
228.0349	233.0522	6.0000	4.0000	0.0174	5.0000	8.0000	
245.0522	250.1981	6.0000	4.0000	0.1459	5.0000	8.0000	
262.1981	267.3413	4.0000	0.7270	0.1431	5.0000	8.0000	
276.0683	281.4861	4.0000	4.0000	0.4178	5.0000	8.0000	
293.4861	299.3953	6.0000	0.7548	0.9093	5.0000	8.0000	
308.1501	314.0123	6.0000	4.0000	0.8622	5.0000	8.0000	
326.0123	331.1421	3.0000	1.6115	0.1298	5.0000	8.0000	
340.7536	345.8867	2.0000	4.0000	0.1331	5.0000	8.0000	
357.8867	363.0265	3.0000	4.0000	0.1399	5.0000	8.0000	
375.0265	380.6217	1.0000	1.2752	0.5952	5.0000	8.0000	
389.8969	395.3727	3.0000	4.0000	0.4758	5.0000	8.0000	
407.3727	412.6175	3.0000	1.9191	0.2448	5.0000	8.0000	
422.5366	428.0036	5.0000	0.7830	0.4670	5.0000	8.0000	
436.7866	441.8040	1.0000	0.1723	0.0174	5.0000	8.0000	
449.9763	455.2522	4.0000	2.0859	0.2759	5.0000	8.0000	
465.3380	470.4679	5.0000	2.4350	0.1298	5.0000	8.0000	
480.9029	485.9688	1.0000	2.4860	0.0659	5.0000	8.0000	
496.4549	501.4722	4.0000	3.2144	0.0174	5.0000	8.0000	
512.6866	518.4426	3.0000	0.1455	0.7559	5.0000	8.0000	
526.5881	533.5881	5.0000	2.5595	2.0000	5.0000	8.0000	
544.1476	549.3330	6.0000	0.7270	0.1854	5.0000	8.0000	
558.0600	563.2921	1.0000	1.3431	0.2322	5.0000	8.0000	

