Event1 onset	Event2 onset	Trial type	ISI1	ISI2	Event1Dur	Event2Dur	
0.0000	7.0000	4.0000	0.1077	2.0000	5.0000	8.0000	
15.1077	20.4090	4.0000	4.0000	0.3013	5.0000	8.0000	
32.4090	37.4494	3.0000	2.9011	0.0404	5.0000	8.0000	
48.3506	53.5502	5.0000	2.8023	0.1996	5.0000	8.0000	
64.3525	69.5156	2.0000	3.2269	0.1631	5.0000	8.0000	
80.7425	85.9348	2.0000	4.0000	0.1923	5.0000	8.0000	
97.9348	103.2293	4.0000	3.7240	0.2945	5.0000	8.0000	
114.9534	120.0254	1.0000	4.0000	0.0720	5.0000	8.0000	
132.0254	137.4925	6.0000	2.9011	0.4671	5.0000	8.0000	
148.3936	153.8412	1.0000	1.4919	0.4475	5.0000	8.0000	
163.3330	169.9954	3.0000	2.8004	1.6624	5.0000	8.0000	
180.7958	186.0874	5.0000	2.0655	0.2915	5.0000	8.0000	
196.1529	202.6826	2.0000	2.9417	1.5297	5.0000	8.0000	
213.6243	218.9288	2.0000	4.0000	0.3045	5.0000	8.0000	
230.9288	236.2334	4.0000	1.0611	0.3045	5.0000	8.0000	
245.2944	250.7616	4.0000	3.4950	0.4671	5.0000	8.0000	
262.2566	267.5611	6.0000	0.7939	0.3045	5.0000	8.0000	
276.3550	281.7794	3.0000	3.1759	0.4244	5.0000	8.0000	
292.9553	298.3330	3.0000	1.9262	0.3777	5.0000	8.0000	
308.2592	313.5507	1.0000	4.0000	0.2915	5.0000	8.0000	
325.5507	330.5901	4.0000	2.8023	0.0394	5.0000	8.0000	
341.3924	347.2026	3.0000	0.6651	0.8101	5.0000	8.0000	
355.8677	361.4616	5.0000	0.8551	0.5939	5.0000	8.0000	
370.3167	375.6081	5.0000	3.7240	0.2914	5.0000	8.0000	
387.3321	392.3593	6.0000	0.8793	0.0272	5.0000	8.0000	
401.2386	406.7208	5.0000	4.0000	0.4821	5.0000	8.0000	
418.7208	424.5309	2.0000	0.3425	0.8101	5.0000	8.0000	
432.8734	438.1778	3.0000	4.0000	0.3044	5.0000	8.0000	
450.1778	455.4822	5.0000	0.2144	0.3044	5.0000	8.0000	
463.6966	469.0010	6.0000	0.9864	0.3044	5.0000	8.0000	
477.9874	483.2820	1.0000	2.0626	0.2945	5.0000	8.0000	
493.3446	498.5442	6.0000	3.2269	0.1996	5.0000	8.0000	
509.7712	515.2383	2.0000	1.0611	0.4671	5.0000	8.0000	
524.2994	529.5221	1.0000	2.4898	0.2227	5.0000	8.0000	
540.0119	545.6754	1.0000	1.0611	0.6635	5.0000	8.0000	
554.7365	561.7365	6.0000	3.1759	2.0000	5.0000	8.0000	

Event1 onset	Event2 onset	Trial type	ISI1	ISI2	Event1Dur	Event2Dur	
0.0000	5.3036	2.0000	0.2013	0.3036	5.0000	8.0000	
13.5048	20.5048	3.0000	0.2013	2.0000	5.0000	8.0000	
28.7061	35.7061	6.0000	0.7458	2.0000	5.0000	8.0000	
44.4519	49.7723	5.0000	4.0000	0.3205	5.0000	8.0000	
61.7723	67.1111	5.0000	2.2888	0.3388	5.0000	8.0000	
77.4000	83.3824	6.0000	2.9789	0.9824	5.0000	8.0000	
94.3612	99.4498	6.0000	4.0000	0.0885	5.0000	8.0000	
111.4498	116.7456	6.0000	2.2245	0.2958	5.0000	8.0000	
126.9701	132.0957	2.0000	1.3857	0.1257	5.0000	8.0000	
141.4814	146.8487	3.0000	3.7319	0.3673	5.0000	8.0000	
158.5806	163.8388	4.0000	0.9279	0.2582	5.0000	8.0000	
172.7667	179.7667	4.0000	0.5739	2.0000	5.0000	8.0000	
188.3406	194.6607	1.0000	1.5563	1.3201	5.0000	8.0000	
204.2170	209.6095	6.0000	0.2013	0.3925	5.0000	8.0000	
217.8107	223.4039	1.0000	4.0000	0.5932	5.0000	8.0000	
235.4039	241.1726	5.0000	4.0000	0.7687	5.0000	8.0000	
253.1726	258.4915	5.0000	0.9566	0.3189	5.0000	8.0000	
267.4481	273.5483	5.0000	1.9206	1.1002	5.0000	8.0000	
283.4689	289.2607	6.0000	0.2033	0.7918	5.0000	8.0000	
297.4640	302.8313	2.0000	4.0000	0.3673	5.0000	8.0000	
314.8313	320.2371	1.0000	4.0000	0.4058	5.0000	8.0000	
332.2371	337.6437	3.0000	0.0417	0.4066	5.0000	8.0000	
345.6854	351.0912	3.0000	4.0000	0.4058	5.0000	8.0000	
363.0912	368.3870	3.0000	0.2033	0.2958	5.0000	8.0000	
376.5903	381.9291	2.0000	4.0000	0.3388	5.0000	8.0000	
393.9291	399.7014	1.0000	2.9789	0.7723	5.0000	8.0000	
410.6803	416.0007	3.0000	2.2245	0.3205	5.0000	8.0000	
426.2252	432.4889	2.0000	4.0000	1.2637	5.0000	8.0000	
444.4889	449.8955	4.0000	4.0000	0.4066	5.0000	8.0000	
461.8955	467.1887	2.0000	0.9566	0.2931	5.0000	8.0000	
476.1452	483.1452	5.0000	3.1458	2.0000	5.0000	8.0000	
494.2910	500.2734	1.0000	3.1458	0.9824	5.0000	8.0000	
511.4192	516.6774	1.0000	0.7806	0.2582	5.0000	8.0000	
525.4579	531.3708	4.0000	4.0000	0.9128	5.0000	8.0000	
543.3708	548.5623	4.0000	4.0000	0.1916	5.0000	8.0000	
560.5623	565.6509	4.0000	1.3857	0.0885	5.0000	8.0000	

