Event1 onset	Event2 onset	Trial type	ISI1	ISI2	Event1Dur	Event2Dur	
0.0000	5.3646	2.0000	3.3070	0.3646	5.0000	8.0000	
16.6716	22.5319	6.0000	4.0000	0.8604	5.0000	8.0000	
34.5319	39.5705	3.0000	1.7046	0.0386	5.0000	8.0000	
49.2751	54.5148	4.0000	0.4274	0.2397	5.0000	8.0000	
62.9423	68.3069	6.0000	0.1889	0.3646	5.0000	8.0000	
76.4957	81.6467	4.0000	4.0000	0.1510	5.0000	8.0000	
93.6467	98.9513	5.0000	1.7113	0.3046	5.0000	8.0000	
108.6627	114.0370	5.0000	0.4068	0.3743	5.0000	8.0000	
122.4438	127.6835	2.0000	0.4068	0.2397	5.0000	8.0000	
136.0903	141.3965	5.0000	2.7723	0.3062	5.0000	8.0000	
152.1689	157.7781	2.0000	1.2725	0.6093	5.0000	8.0000	
167.0506	172.5083	3.0000	0.4274	0.4577	5.0000	8.0000	
180.9357	186.0867	6.0000	4.0000	0.1510	5.0000	8.0000	
198.0867	203.1702	3.0000	3.0292	0.0836	5.0000	8.0000	
214.1994	219.3504	3.0000	1.6192	0.1510	5.0000	8.0000	
228.9696	234.4273	4.0000	0.7044	0.4577	5.0000	8.0000	
243.1316	248.4854	1.0000	4.0000	0.3538	5.0000	8.0000	
260.4854	266.1827	6.0000	3.0600	0.6973	5.0000	8.0000	
277.2427	283.9462	2.0000	4.0000	1.7035	5.0000	8.0000	
295.9462	301.2713	6.0000	4.0000	0.3251	5.0000	8.0000	
313.2713	318.3099	4.0000	4.0000	0.0386	5.0000	8.0000	
330.3099	335.6145	6.0000	4.0000	0.3046	5.0000	8.0000	
347.6145	354.2320	1.0000	1.2725	1.6175	5.0000	8.0000	
363.5045	368.8107	3.0000	0.0229	0.3062	5.0000	8.0000	
376.8336	382.6339	4.0000	4.0000	0.8003	5.0000	8.0000	
394.6339	399.9877	2.0000	1.7046	0.3538	5.0000	8.0000	
409.6923	415.3775	5.0000	3.4814	0.6852	5.0000	8.0000	
426.8589	432.4759	1.0000	0.0229	0.6170	5.0000	8.0000	
440.4988	446.0287	1.0000	3.0292	0.5299	5.0000	8.0000	
457.0578	462.3129	1.0000	4.0000	0.2550	5.0000	8.0000	
474.3129	479.6666	4.0000	4.0000	0.3538	5.0000	8.0000	
491.6666	496.7694	5.0000	4.0000	0.1028	5.0000	8.0000	
508.7694	514.2271	2.0000	0.4374	0.4577	5.0000	8.0000	
522.6644	528.4647	1.0000	3.3070	0.8003	5.0000	8.0000	
539.7717	545.3887	5.0000	4.0000	0.6170	5.0000	8.0000	
557.3887	562.9979	3.0000	2.0620	0.6093	5.0000	8.0000	

