Event1 onset	Event2 onset	Trial type	ISI1	ISI2	Event1Dur	Event2Dur	
0.0000	5.3557	1.0000	1.1388	0.3557	5.0000	8.0000	
14.4945	21.4945	5.0000	0.6947	2.0000	5.0000	8.0000	
30.1892	35.7044	2.0000	4.0000	0.5152	5.0000	8.0000	
47.7044	53.2132	3.0000	1.8947	0.5087	5.0000	8.0000	
63.1078	68.6885	1.0000	0.4770	0.5807	5.0000	8.0000	
77.1655	82.7222	1.0000	3.6809	0.5567	5.0000	8.0000	
94.4030	99.5023	3.0000	0.6947	0.0993	5.0000	8.0000	
108.1970	113.7536	6.0000	1.3810	0.5566	5.0000	8.0000	
123.1346	128.1688	3.0000	4.0000	0.0342	5.0000	8.0000	
140.1688	145.7388	2.0000	3.5952	0.5700	5.0000	8.0000	
157.3340	162.6794	5.0000	3.5952	0.3454	5.0000	8.0000	
174.2746	180.9916	6.0000	0.4770	1.7170	5.0000	8.0000	
189.4686	194.9637	4.0000	4.0000	0.4951	5.0000	8.0000	
206.9637	211.9751	4.0000	0.0116	0.0114	5.0000	8.0000	
219.9867	225.0209	4.0000	0.1746	0.0342	5.0000	8.0000	
233.1954	238.7520	5.0000	3.6809	0.5566	5.0000	8.0000	
250.4329	255.8288	6.0000	1.1388	0.3959	5.0000	8.0000	
264.9676	270.0337	5.0000	1.3810	0.0660	5.0000	8.0000	
279.4147	285.6110	5.0000	1.4133	1.1963	5.0000	8.0000	
295.0243	300.5193	2.0000	4.0000	0.4951	5.0000	8.0000	
312.5193	318.4566	5.0000	3.4311	0.9373	5.0000	8.0000	
329.8877	335.3014	4.0000	3.7529	0.4137	5.0000	8.0000	
347.0543	352.0786	2.0000	1.3810	0.0243	5.0000	8.0000	
361.4597	366.7625	2.0000	0.3827	0.3028	5.0000	8.0000	
375.1452	380.6403	3.0000	4.0000	0.4951	5.0000	8.0000	
392.6403	398.1968	1.0000	4.0000	0.5566	5.0000	8.0000	
410.1968	415.2961	6.0000	0.8402	0.0993	5.0000	8.0000	
424.1363	429.7063	6.0000	3.3244	0.5700	5.0000	8.0000	
441.0307	446.1435	6.0000	3.6500	0.1128	5.0000	8.0000	
457.7935	463.3501	3.0000	4.0000	0.5566	5.0000	8.0000	
475.3501	480.9287	4.0000	1.8947	0.5786	5.0000	8.0000	
490.8233	496.3799	4.0000	0.8402	0.5566	5.0000	8.0000	
505.2201	510.3329	1.0000	3.3244	0.1128	5.0000	8.0000	
521.6572	527.2359	2.0000	2.5156	0.5786	5.0000	8.0000	
537.7515	544.7515	3.0000	2.5060	2.0000	5.0000	8.0000	
555.2575	560.2916	1.0000	3.5952	0.0342	5.0000	8.0000	

