Event1 onset	Event2 onset	Trial type	ISI1	ISI2	Event1Dur	Event2Dur	
0.0000	5.0154	5.0000	4.0000	0.0154	5.0000	8.0000	
17.0154	23.8056	5.0000	1.0989	1.7903	5.0000	8.0000	
32.9045	39.0571	3.0000	4.0000	1.1527	5.0000	8.0000	
51.0571	56.9577	3.0000	3.3537	0.9005	5.0000	8.0000	
68.3114	73.4541	2.0000	1.8796	0.1427	5.0000	8.0000	
83.3337	89.0728	6.0000	0.6057	0.7391	5.0000	8.0000	
97.6785	103.0527	6.0000	4.0000	0.3742	5.0000	8.0000	
115.0527	120.1376	3.0000	3.3550	0.0848	5.0000	8.0000	
131.4925	138.4925	2.0000	2.6904	2.0000	5.0000	8.0000	
149.1829	154.2436	1.0000	2.6904	0.0606	5.0000	8.0000	
164.9339	170.3082	4.0000	1.7595	0.3742	5.0000	8.0000	
180.0677	186.2615	2.0000	0.7562	1.1938	5.0000	8.0000	
195.0177	200.1025	6.0000	2.3199	0.0848	5.0000	8.0000	
210.4224	215.8363	1.0000	4.0000	0.4139	5.0000	8.0000	
227.8363	233.0569	1.0000	3.3537	0.2206	5.0000	8.0000	
244.4106	249.7182	5.0000	0.4500	0.3076	5.0000	8.0000	
258.1683	265.1683	5.0000	4.0000	2.0000	5.0000	8.0000	
277.1683	284.1683	5.0000	1.8796	2.0000	5.0000	8.0000	
294.0479	299.3070	1.0000	0.8213	0.2591	5.0000	8.0000	
308.1283	313.4609	6.0000	0.0274	0.3326	5.0000	8.0000	
321.4882	327.2424	6.0000	0.8213	0.7542	5.0000	8.0000	
336.0637	341.2398	1.0000	4.0000	0.1761	5.0000	8.0000	
353.2398	358.4159	5.0000	1.0632	0.1761	5.0000	8.0000	
367.4791	372.8117	2.0000	4.0000	0.3326	5.0000	8.0000	
384.8117	389.8271	2.0000	4.0000	0.0154	5.0000	8.0000	
401.8271	406.8424	4.0000	1.9419	0.0154	5.0000	8.0000	
416.7844	421.8226	4.0000	0.6057	0.0383	5.0000	8.0000	
430.4283	435.6925	4.0000	3.6944	0.2642	5.0000	8.0000	
447.3869	454.1532	6.0000	4.0000	1.7663	5.0000	8.0000	
466.1532	471.4608	1.0000	0.4585	0.3076	5.0000	8.0000	
479.9193	484.9713	3.0000	0.5043	0.0520	5.0000	8.0000	
493.4756	498.7833	3.0000	0.9193	0.3076	5.0000	8.0000	
507.7026	512.7546	4.0000	4.0000	0.0520	5.0000	8.0000	
524.7546	530.0137	2.0000	4.0000	0.2591	5.0000	8.0000	
542.0137	547.1898	3.0000	1.9419	0.1761	5.0000	8.0000	
557.1318	563.0323	4.0000	0.9968	0.9005	5.0000	8.0000	

