Event1 onset	Event2 onset	Trial type	ISI1	ISI2	Event1Dur	Event2Dur	
0.0000	5.5019	1.0000	4.0000	0.5019	5.0000	8.0000	
17.5019	23.0864	1.0000	4.0000	0.5845	5.0000	8.0000	
35.0864	42.0864	2.0000	4.0000	2.0000	5.0000	8.0000	
54.0864	60.1849	2.0000	4.0000	1.0984	5.0000	8.0000	
72.1849	77.2825	2.0000	2.4763	0.0976	5.0000	8.0000	
87.7588	93.2796	5.0000	1.5522	0.5208	5.0000	8.0000	
102.8318	108.0658	1.0000	2.1282	0.2340	5.0000	8.0000	
118.1940	123.3040	1.0000	4.0000	0.1099	5.0000	8.0000	
135.3040	140.8553	4.0000	0.8441	0.5514	5.0000	8.0000	
149.6994	155.2695	1.0000	0.8377	0.5701	5.0000	8.0000	
164.1072	169.2301	6.0000	4.0000	0.1229	5.0000	8.0000	
181.2301	186.5705	6.0000	3.8386	0.3404	5.0000	8.0000	
198.4091	203.4762	4.0000	0.8377	0.0671	5.0000	8.0000	
212.3139	217.5762	4.0000	3.3677	0.2623	5.0000	8.0000	
228.9440	234.0554	3.0000	2.4970	0.1114	5.0000	8.0000	
244.5524	250.5994	6.0000	0.4756	1.0471	5.0000	8.0000	
259.0751	264.5770	6.0000	0.6032	0.5019	5.0000	8.0000	
273.1801	280.1801	5.0000	1.8954	2.0000	5.0000	8.0000	
290.0755	296.0691	4.0000	3.8386	0.9936	5.0000	8.0000	
307.9077	314.3710	5.0000	2.4970	1.4633	5.0000	8.0000	
324.8680	330.1303	5.0000	0.6032	0.2623	5.0000	8.0000	
338.7335	343.8311	3.0000	3.8386	0.0976	5.0000	8.0000	
355.6697	361.7682	1.0000	2.9351	1.0984	5.0000	8.0000	
372.7033	378.3021	2.0000	3.1376	0.5988	5.0000	8.0000	
389.4397	395.3437	3.0000	1.0186	0.9040	5.0000	8.0000	
404.3623	409.5214	3.0000	0.3974	0.1591	5.0000	8.0000	
417.9188	423.9124	5.0000	3.6451	0.9936	5.0000	8.0000	
435.5575	440.6690	6.0000	1.5522	0.1114	5.0000	8.0000	
450.2212	455.2883	3.0000	3.3677	0.0671	5.0000	8.0000	
466.6561	472.4391	2.0000	2.1870	0.7831	5.0000	8.0000	
482.6261	487.6269	2.0000	0.4756	0.0008	5.0000	8.0000	
496.1025	501.5599	4.0000	2.4763	0.4573	5.0000	8.0000	
512.0362	517.2542	6.0000	0.4338	0.2180	5.0000	8.0000	
525.6880	531.1899	3.0000	4.0000	0.5019	5.0000	8.0000	
543.1899	548.7887	5.0000	1.6790	0.5988	5.0000	8.0000	
558.4677	564.5662	4.0000	3.1376	1.0984	5.0000	8.0000	

