Event1 onset	Event2 onset	Trial type	ISI1	ISI2	Event1Dur	Event2Dur	
0.0000	6.3063	6.0000	4.0000	1.3063	5.0000	8.0000	
18.3063	23.3664	3.0000	1.2279	0.0601	5.0000	8.0000	
32.5943	38.4717	6.0000	4.0000	0.8774	5.0000	8.0000	
50.4717	55.9671	5.0000	4.0000	0.4954	5.0000	8.0000	
67.9671	73.2110	5.0000	4.0000	0.2439	5.0000	8.0000	
85.2110	90.2711	1.0000	4.0000	0.0601	5.0000	8.0000	
102.2711	107.3511	1.0000	2.3196	0.0801	5.0000	8.0000	
117.6707	123.0273	1.0000	4.0000	0.3565	5.0000	8.0000	
135.0273	140.3068	4.0000	2.3196	0.2795	5.0000	8.0000	
150.6264	155.9921	1.0000	2.3055	0.3657	5.0000	8.0000	
166.2976	171.7349	2.0000	1.9410	0.4373	5.0000	8.0000	
181.6758	187.6288	5.0000	4.0000	0.9530	5.0000	8.0000	
199.6288	205.8747	6.0000	0.8837	1.2458	5.0000	8.0000	
214.7584	220.5446	3.0000	3.4939	0.7862	5.0000	8.0000	
232.0385	237.2824	3.0000	4.0000	0.2439	5.0000	8.0000	
249.2824	255.2612	2.0000	2.3055	0.9788	5.0000	8.0000	
265.5667	271.1495	5.0000	4.0000	0.5827	5.0000	8.0000	
283.1495	288.2295	4.0000	1.9023	0.0801	5.0000	8.0000	
298.1318	304.1106	3.0000	1.9023	0.9788	5.0000	8.0000	
314.0129	319.5116	4.0000	0.3834	0.4986	5.0000	8.0000	
327.8949	334.1408	4.0000	2.3856	1.2458	5.0000	8.0000	
344.5264	350.3125	2.0000	1.0271	0.7862	5.0000	8.0000	
359.3397	364.4936	2.0000	4.0000	0.1539	5.0000	8.0000	
376.4936	382.2633	4.0000	4.0000	0.7697	5.0000	8.0000	
394.2633	400.5092	5.0000	3.4939	1.2458	5.0000	8.0000	
412.0031	417.9819	1.0000	0.1798	0.9788	5.0000	8.0000	
426.1618	431.5611	2.0000	0.3834	0.3994	5.0000	8.0000	
439.9445	446.2508	1.0000	4.0000	1.3063	5.0000	8.0000	
458.2508	463.3388	4.0000	0.1798	0.0880	5.0000	8.0000	
471.5187	476.5822	2.0000	0.1798	0.0636	5.0000	8.0000	
484.7621	490.2607	5.0000	0.7744	0.4986	5.0000	8.0000	
499.0351	504.5306	3.0000	4.0000	0.4954	5.0000	8.0000	
516.5306	521.6911	3.0000	1.7221	0.1605	5.0000	8.0000	
531.4132	536.6927	6.0000	2.3453	0.2795	5.0000	8.0000	
547.0380	552.6445	6.0000	0.1798	0.6065	5.0000	8.0000	
560.8244	566.2617	6.0000	0.4070	0.4373	5.0000	8.0000	

