Event1 onset	Event2 onset	Trial type	ISI1	ISI2	Event1Dur	Event2Dur	
0.0000	5.2676	6.0000	1.9855	0.2676	5.0000	8.0000	
15.2531	22.1810	3.0000	3.4727	1.9280	5.0000	8.0000	
33.6537	40.0297	2.0000	1.9855	1.3760	5.0000	8.0000	
50.0152	55.1242	2.0000	2.2659	0.1090	5.0000	8.0000	
65.3901	71.2843	1.0000	1.7153	0.8942	5.0000	8.0000	
80.9996	87.9608	4.0000	3.0148	1.9611	5.0000	8.0000	
98.9756	104.6001	4.0000	3.4727	0.6245	5.0000	8.0000	
116.0728	121.2373	2.0000	3.6641	0.1645	5.0000	8.0000	
132.9014	138.2832	3.0000	1.7153	0.3818	5.0000	8.0000	
147.9986	153.2691	6.0000	2.2659	0.2706	5.0000	8.0000	
163.5350	168.5412	2.0000	3.2108	0.0062	5.0000	8.0000	
179.7520	184.8610	1.0000	3.4727	0.1090	5.0000	8.0000	
196.3337	202.0143	1.0000	3.0148	0.6806	5.0000	8.0000	
213.0291	218.0353	4.0000	0.3196	0.0062	5.0000	8.0000	
226.3549	231.6255	2.0000	0.3286	0.2706	5.0000	8.0000	
239.9540	245.2439	3.0000	0.6041	0.2899	5.0000	8.0000	
253.8480	259.1437	1.0000	3.4184	0.2957	5.0000	8.0000	
270.5621	276.5066	1.0000	0.5449	0.9445	5.0000	8.0000	
285.0515	290.1823	5.0000	0.7964	0.1308	5.0000	8.0000	
298.9788	304.5516	6.0000	1.7153	0.5729	5.0000	8.0000	
314.2670	319.2732	6.0000	3.0148	0.0062	5.0000	8.0000	
330.2880	335.5779	6.0000	3.0130	0.2899	5.0000	8.0000	
346.5909	352.2994	2.0000	3.7975	0.7085	5.0000	8.0000	
364.0969	369.6698	3.0000	3.0130	0.5729	5.0000	8.0000	
380.6828	385.8473	3.0000	3.1793	0.1645	5.0000	8.0000	
397.0266	402.6512	1.0000	2.9055	0.6245	5.0000	8.0000	
413.5566	419.4495	5.0000	1.4552	0.8928	5.0000	8.0000	
428.9047	434.7989	5.0000	1.5876	0.8942	5.0000	8.0000	
444.3865	450.0456	5.0000	0.9184	0.6591	5.0000	8.0000	
458.9639	464.0554	4.0000	3.6641	0.0914	5.0000	8.0000	
475.7194	482.0954	4.0000	0.5449	1.3760	5.0000	8.0000	
490.6403	497.2128	6.0000	0.7964	1.5724	5.0000	8.0000	
506.0092	511.6179	3.0000	3.2108	0.6087	5.0000	8.0000	
522.8287	528.3310	5.0000	3.6641	0.5023	5.0000	8.0000	
539.9951	545.2908	4.0000	3.7975	0.2957	5.0000	8.0000	
557.0883	563.0328	5.0000	3.0148	0.9445	5.0000	8.0000	

