Event1 onset	Event2 onset	Trial type	ISI1	ISI2	Event1Dur	Event2Dur	
0.0000	5.2112	6.0000	0.1131	0.2112	5.0000	8.0000	
13.3243	18.4960	3.0000	4.0000	0.1717	5.0000	8.0000	
30.4960	36.1620	3.0000	3.9122	0.6660	5.0000	8.0000	
48.0742	53.2854	2.0000	1.2743	0.2112	5.0000	8.0000	
62.5597	67.9968	4.0000	0.3405	0.4371	5.0000	8.0000	
76.3372	83.3372	4.0000	4.0000	2.0000	5.0000	8.0000	
95.3372	100.7743	2.0000	4.0000	0.4371	5.0000	8.0000	
112.7743	118.2556	4.0000	4.0000	0.4813	5.0000	8.0000	
130.2556	135.6035	5.0000	0.1922	0.3479	5.0000	8.0000	
143.7957	149.9408	4.0000	1.8553	1.1451	5.0000	8.0000	
159.7962	165.1329	2.0000	1.8553	0.3368	5.0000	8.0000	
174.9883	180.6176	5.0000	3.8918	0.6294	5.0000	8.0000	
192.5094	198.2474	5.0000	4.0000	0.7379	5.0000	8.0000	
210.2474	215.6045	5.0000	1.0100	0.3571	5.0000	8.0000	
224.6145	229.7613	5.0000	3.3332	0.1468	5.0000	8.0000	
241.0945	247.6710	2.0000	4.0000	1.5765	5.0000	8.0000	
259.6710	265.5685	6.0000	4.0000	0.8976	5.0000	8.0000	
277.5685	282.9256	1.0000	4.0000	0.3571	5.0000	8.0000	
294.9256	300.1369	3.0000	0.0242	0.2112	5.0000	8.0000	
308.1610	313.6662	4.0000	4.0000	0.5052	5.0000	8.0000	
325.6662	331.0141	6.0000	4.0000	0.3479	5.0000	8.0000	
343.0141	348.7521	2.0000	0.0242	0.7379	5.0000	8.0000	
356.7762	361.9877	3.0000	2.5729	0.2114	5.0000	8.0000	
372.5606	377.7073	1.0000	1.9152	0.1468	5.0000	8.0000	
387.6226	394.6226	5.0000	1.9152	2.0000	5.0000	8.0000	
404.5378	411.1143	1.0000	0.0242	1.5765	5.0000	8.0000	
419.1384	424.2007	2.0000	1.8555	0.0623	5.0000	8.0000	
434.0562	439.5278	1.0000	3.8918	0.4715	5.0000	8.0000	
451.4196	458.4196	6.0000	1.9152	2.0000	5.0000	8.0000	
468.3348	473.9642	3.0000	4.0000	0.6294	5.0000	8.0000	
485.9642	491.3213	6.0000	2.1617	0.3571	5.0000	8.0000	
501.4830	506.9201	6.0000	2.6963	0.4371	5.0000	8.0000	
517.6165	522.6373	3.0000	0.4845	0.0208	5.0000	8.0000	
531.1218	536.7032	1.0000	0.3405	0.5814	5.0000	8.0000	
545.0437	550.7096	1.0000	1.2720	0.6660	5.0000	8.0000	
559.9817	565.7196	4.0000	2.0503	0.7379	5.0000	8.0000	

