Event1 onset	Event2 onset	Trial type	ISI1	ISI2	Event1Dur	Event2Dur	
0.0000	5.5851	3.0000	6.0000	0.5851	5.0000	10.5000	
22.0851	27.8506	6.0000	3.0416	0.7655	5.0000	10.5000	
41.3922	47.0829	6.0000	2.6962	0.6908	5.0000	10.5000	
60.2791	66.0446	2.0000	1.6871	0.7655	5.0000	10.5000	
78.2317	84.1181	1.0000	1.4042	0.8864	5.0000	10.5000	
96.0223	101.8138	2.0000	1.2778	0.7915	5.0000	10.5000	
113.5915	119.2528	2.0000	1.4232	0.6612	5.0000	10.5000	
131.1760	137.3027	5.0000	6.0000	1.1267	5.0000	10.5000	
153.8027	159.7588	1.0000	1.4232	0.9561	5.0000	10.5000	
171.6821	178.0824	2.0000	1.6695	1.4003	5.0000	10.5000	
190.2519	196.0174	6.0000	5.3634	0.7656	5.0000	10.5000	
211.8808	217.6464	1.0000	1.8394	0.7655	5.0000	10.5000	
229.9858	236.2195	6.0000	6.0000	1.2337	5.0000	10.5000	
252.7195	258.3045	5.0000	1.9094	0.5851	5.0000	10.5000	
270.7140	276.5305	5.0000	1.6871	0.8165	5.0000	10.5000	
288.7176	294.7318	4.0000	3.3911	1.0142	5.0000	10.5000	
308.6228	314.9229	2.0000	1.4234	1.3001	5.0000	10.5000	
326.8463	332.6697	1.0000	5.3634	0.8234	5.0000	10.5000	
348.5331	354.9646	3.0000	4.0348	1.4315	5.0000	10.5000	
369.4994	375.5588	4.0000	1.8394	1.0594	5.0000	10.5000	
387.8982	393.7215	2.0000	4.4043	0.8234	5.0000	10.5000	
408.6259	414.4756	3.0000	1.4042	0.8497	5.0000	10.5000	
426.3798	432.3940	3.0000	2.1277	1.0142	5.0000	10.5000	
445.0217	451.1484	6.0000	1.6871	1.1267	5.0000	10.5000	
463.3355	468.8866	4.0000	1.5163	0.5511	5.0000	10.5000	
480.9029	486.4096	4.0000	2.0275	0.5067	5.0000	10.5000	
498.9371	505.1127	4.0000	3.2527	1.1756	5.0000	10.5000	
518.8654	524.6309	5.0000	2.4906	0.7655	5.0000	10.5000	
537.6215	543.9216	4.0000	1.9094	1.3001	5.0000	10.5000	
556.3311	562.2862	3.0000	1.9094	0.9551	5.0000	10.5000	
574.6956	580.3091	5.0000	5.3634	0.6135	5.0000	10.5000	
596.1725	602.5728	1.0000	6.0000	1.4003	5.0000	10.5000	
619.0728	624.7341	3.0000	1.6695	0.6612	5.0000	10.5000	
636.9035	642.7837	5.0000	3.2527	0.8802	5.0000	10.5000	
656.5364	662.5958	6.0000	6.0000	1.0594	5.0000	10.5000	
679.0958	685.1551	1.0000	6.0000	1.0594	5.0000	10.5000	

