Event1 onset	Event2 onset	Trial type	ISI1	ISI2	Event1Dur	Event2Dur	
0.0000	5.0000	6.0000	2.1899	0.0000	5.0000	11.5000	
18.6899	23.6899	2.0000	1.6156	0.0000	5.0000	11.5000	
36.8056	41.8056	2.0000	1.1594	0.0000	5.0000	11.5000	
54.4650	59.4650	3.0000	4.0000	0.0000	5.0000	11.5000	
74.9650	79.9650	3.0000	1.0108	0.0000	5.0000	11.5000	
92.4758	97.4758	3.0000	1.9193	0.0000	5.0000	11.5000	
110.8951	115.8951	6.0000	2.2362	0.0000	5.0000	11.5000	
129.6313	134.6313	1.0000	2.2362	0.0000	5.0000	11.5000	
148.3675	153.3675	5.0000	2.1542	0.0000	5.0000	11.5000	
167.0217	172.0217	5.0000	1.3546	0.0000	5.0000	11.5000	
184.8763	189.8763	2.0000	2.1542	0.0000	5.0000	11.5000	
203.5305	208.5305	2.0000	3.2252	0.0000	5.0000	11.5000	
223.2557	228.2557	5.0000	1.8908	0.0000	5.0000	11.5000	
241.6465	246.6465	5.0000	3.3592	0.0000	5.0000	11.5000	
261.5056	266.5056	1.0000	1.4080	0.0000	5.0000	11.5000	
279.4136	284.4136	2.0000	2.0499	0.0000	5.0000	11.5000	
297.9635	302.9635	6.0000	1.2298	0.0000	5.0000	11.5000	
315.6933	320.6933	6.0000	1.2068	0.0000	5.0000	11.5000	
333.4001	338.4001	1.0000	2.0499	0.0000	5.0000	11.5000	
351.9500	356.9500	3.0000	4.0000	0.0000	5.0000	11.5000	
372.4500	377.4500	4.0000	2.1542	0.0000	5.0000	11.5000	
391.1042	396.1042	4.0000	1.0218	0.0000	5.0000	11.5000	
408.6260	413.6260	6.0000	1.9695	0.0000	5.0000	11.5000	
427.0956	432.0956	3.0000	1.1594	0.0000	5.0000	11.5000	
444.7549	449.7549	2.0000	3.3592	0.0000	5.0000	11.5000	
464.6141	469.6141	6.0000	2.0158	0.0000	5.0000	11.5000	
483.1299	488.1299	5.0000	1.0921	0.0000	5.0000	11.5000	
500.7221	505.7221	5.0000	2.0950	0.0000	5.0000	11.5000	
519.3170	524.3170	1.0000	2.2121	0.0000	5.0000	11.5000	
538.0292	543.0292	1.0000	1.9074	0.0000	5.0000	11.5000	
556.4366	561.4366	1.0000	1.0108	0.0000	5.0000	11.5000	
573.9474	578.9474	3.0000	1.7974	0.0000	5.0000	11.5000	
592.2448	597.2448	4.0000	1.1227	0.0000	5.0000	11.5000	
609.8675	614.8675	4.0000	4.0000	0.0000	5.0000	11.5000	
630.3675	635.3675	4.0000	1.2298	0.0000	5.0000	11.5000	
648.0973	653.0973	4.0000	1.0108	0.0000	5.0000	11.5000	

