Event1 onset	Event2 onset	Trial type	ISI1	ISI2	Event1Dur	Event2Dur	
0.0000	6.1870	6.0000	1.9278	1.1870	5.0000	10.5000	
18.6147	25.0401	4.0000	3.4764	1.4253	5.0000	10.5000	
39.0165	44.5207	2.0000	1.9278	0.5041	5.0000	10.5000	
56.9484	63.1753	2.0000	3.4764	1.2269	5.0000	10.5000	
77.1518	82.8947	6.0000	1.8432	0.7430	5.0000	10.5000	
95.2379	101.0382	5.0000	1.8884	0.8003	5.0000	10.5000	
113.4266	119.1361	4.0000	2.3660	0.7094	5.0000	10.5000	
132.0021	138.1891	1.0000	2.1223	1.1870	5.0000	10.5000	
150.8113	156.3622	1.0000	2.0996	0.5509	5.0000	10.5000	
168.9618	174.7621	1.0000	1.3212	0.8003	5.0000	10.5000	
186.5833	192.2727	1.0000	5.2603	0.6894	5.0000	10.5000	
208.0330	213.6234	6.0000	2.1621	0.5904	5.0000	10.5000	
226.2856	231.8265	1.0000	1.9901	0.5409	5.0000	10.5000	
244.3167	250.1316	6.0000	1.3172	0.8150	5.0000	10.5000	
261.9489	267.9339	5.0000	2.0449	0.9851	5.0000	10.5000	
280.4789	286.2739	5.0000	1.9901	0.7950	5.0000	10.5000	
298.7640	304.3304	2.0000	2.0068	0.5664	5.0000	10.5000	
316.8372	322.6522	4.0000	1.1399	0.8150	5.0000	10.5000	
334.2922	339.8201	2.0000	1.1910	0.5280	5.0000	10.5000	
351.5111	357.0775	6.0000	3.6414	0.5664	5.0000	10.5000	
371.2189	376.9213	3.0000	2.1190	0.7024	5.0000	10.5000	
389.5403	395.1602	4.0000	1.0225	0.6199	5.0000	10.5000	
406.6827	412.6276	4.0000	2.0449	0.9450	5.0000	10.5000	
425.1726	431.0241	4.0000	1.9901	0.8515	5.0000	10.5000	
443.5142	449.2166	2.0000	2.5075	0.7024	5.0000	10.5000	
462.2241	467.9582	6.0000	2.0996	0.7340	5.0000	10.5000	
480.5578	486.8589	2.0000	2.1621	1.3012	5.0000	10.5000	
499.5211	505.4660	1.0000	1.0225	0.9450	5.0000	10.5000	
516.9885	522.9610	5.0000	2.2125	0.9725	5.0000	10.5000	
535.6736	541.3630	5.0000	3.4764	0.6894	5.0000	10.5000	
555.3394	560.8674	5.0000	3.2427	0.5280	5.0000	10.5000	
574.6101	580.1610	3.0000	2.0068	0.5509	5.0000	10.5000	
592.6678	599.0932	3.0000	1.0057	1.4253	5.0000	10.5000	
610.5988	616.4138	3.0000	1.6565	0.8150	5.0000	10.5000	
628.5704	634.3619	3.0000	1.9901	0.7915	5.0000	10.5000	
646.8520	652.5860	3.0000	1.9278	0.7340	5.0000	10.5000	

