Event1 onset	Event2 onset	Trial type	ISI1	ISI2	Event1Dur	Event2Dur	
0.0000	5.0000	1.0000	1.2688	0.0000	5.0000	11.5000	
17.7688	22.7688	2.0000	2.7360	0.0000	5.0000	11.5000	
37.0048	42.0048	2.0000	1.0172	0.0000	5.0000	11.5000	
54.5221	59.5221	2.0000	1.2688	0.0000	5.0000	11.5000	
72.2909	77.2909	6.0000	2.0009	0.0000	5.0000	11.5000	
90.7918	95.7918	6.0000	1.9263	0.0000	5.0000	11.5000	
109.2180	114.2180	3.0000	2.3480	0.0000	5.0000	11.5000	
128.0660	133.0660	3.0000	1.9263	0.0000	5.0000	11.5000	
146.4923	151.4923	5.0000	4.0000	0.0000	5.0000	11.5000	
166.9923	171.9923	4.0000	1.6827	0.0000	5.0000	11.5000	
185.1750	190.1750	4.0000	2.1457	0.0000	5.0000	11.5000	
203.8207	208.8207	4.0000	2.2735	0.0000	5.0000	11.5000	
222.5942	227.5942	1.0000	1.3811	0.0000	5.0000	11.5000	
240.4753	245.4753	1.0000	4.0000	0.0000	5.0000	11.5000	
260.9753	265.9753	1.0000	1.6024	0.0000	5.0000	11.5000	
279.0777	284.0777	3.0000	4.0000	0.0000	5.0000	11.5000	
299.5777	304.5777	6.0000	1.0522	0.0000	5.0000	11.5000	
317.1300	322.1300	6.0000	1.9286	0.0000	5.0000	11.5000	
335.5586	340.5586	1.0000	1.0130	0.0000	5.0000	11.5000	
353.0716	358.0716	6.0000	2.8657	0.0000	5.0000	11.5000	
372.4373	377.4373	1.0000	1.1444	0.0000	5.0000	11.5000	
390.0817	395.0817	6.0000	1.3106	0.0000	5.0000	11.5000	
407.8923	412.8923	2.0000	2.0529	0.0000	5.0000	11.5000	
426.4452	431.4452	2.0000	1.9263	0.0000	5.0000	11.5000	
444.8715	449.8715	2.0000	1.1898	0.0000	5.0000	11.5000	
462.5612	467.5612	4.0000	1.2279	0.0000	5.0000	11.5000	
480.2891	485.2891	5.0000	1.1898	0.0000	5.0000	11.5000	
497.9789	502.9789	5.0000	2.1457	0.0000	5.0000	11.5000	
516.6246	521.6246	4.0000	1.3113	0.0000	5.0000	11.5000	
534.4358	539.4358	3.0000	2.9471	0.0000	5.0000	11.5000	
553.8829	558.8829	5.0000	1.2279	0.0000	5.0000	11.5000	
571.6108	576.6108	5.0000	1.2728	0.0000	5.0000	11.5000	
589.3836	594.3836	3.0000	3.2853	0.0000	5.0000	11.5000	
609.1690	614.1690	3.0000	1.0130	0.0000	5.0000	11.5000	
626.6820	631.6820	4.0000	1.5212	0.0000	5.0000	11.5000	
644.7032	649.7032	5.0000	1.3113	0.0000	5.0000	11.5000	

