Event1 onset	Event2 onset	Trial type	ISI1	ISI2	Event1Dur	Event2Dur	
0.0000	5.5257	3.0000	2.0217	0.5257	5.0000	10.5000	
18.0474	23.7122	3.0000	1.7254	0.6649	5.0000	10.5000	
35.9376	41.7577	3.0000	1.5729	0.8200	5.0000	10.5000	
53.8305	59.4585	3.0000	2.4182	0.6280	5.0000	10.5000	
72.3767	78.6585	4.0000	3.0244	1.2818	5.0000	10.5000	
92.1829	97.8478	4.0000	2.0975	0.6649	5.0000	10.5000	
110.4453	116.8652	1.0000	1.0544	1.4199	5.0000	10.5000	
128.4196	134.1498	5.0000	2.4182	0.7302	5.0000	10.5000	
147.0680	153.2363	1.0000	2.0975	1.1683	5.0000	10.5000	
165.8338	171.7283	3.0000	1.4552	0.8944	5.0000	10.5000	
183.6834	189.2429	3.0000	3.2459	0.5594	5.0000	10.5000	
202.9888	208.7176	2.0000	2.9908	0.7289	5.0000	10.5000	
222.2084	227.8400	6.0000	2.0217	0.6316	5.0000	10.5000	
240.3617	245.8667	5.0000	2.0679	0.5050	5.0000	10.5000	
258.4346	264.3965	4.0000	2.0217	0.9619	5.0000	10.5000	
276.9181	283.0864	4.0000	1.4147	1.1683	5.0000	10.5000	
295.0012	300.7906	2.0000	2.3241	0.7894	5.0000	10.5000	
313.6146	319.3683	2.0000	3.2459	0.7537	5.0000	10.5000	
333.1142	338.6244	2.0000	2.4182	0.5102	5.0000	10.5000	
351.5426	357.5292	5.0000	1.9539	0.9866	5.0000	10.5000	
369.9831	375.9568	2.0000	1.3408	0.9737	5.0000	10.5000	
387.7976	393.5278	6.0000	2.7307	0.7302	5.0000	10.5000	
406.7585	412.2842	5.0000	1.5729	0.5257	5.0000	10.5000	
424.3571	430.0873	1.0000	3.0226	0.7302	5.0000	10.5000	
443.6099	449.2415	1.0000	2.9908	0.6316	5.0000	10.5000	
462.7323	468.3312	5.0000	1.4561	0.5989	5.0000	10.5000	
480.2873	486.0474	6.0000	2.2960	0.7602	5.0000	10.5000	
498.8435	504.6635	2.0000	3.0226	0.8200	5.0000	10.5000	
518.1861	523.6963	1.0000	3.0244	0.5102	5.0000	10.5000	
537.2207	542.9496	4.0000	1.5729	0.7289	5.0000	10.5000	
555.0225	560.9843	6.0000	2.0679	0.9619	5.0000	10.5000	
573.5522	579.1117	6.0000	3.0226	0.5594	5.0000	10.5000	
592.6343	598.8692	4.0000	1.9023	1.2349	5.0000	10.5000	
611.2715	616.8574	6.0000	1.3984	0.5859	5.0000	10.5000	
628.7557	634.5159	5.0000	1.2846	0.7602	5.0000	10.5000	
646.3005	651.8864	1.0000	2.0679	0.5859	5.0000	10.5000	

