Event1 onset	Event2 onset	Trial type	ISI1	ISI2	Event1Dur	Event2Dur	
0.0000	5.0000	5.0000	1.2318	0.0000	5.0000	11.5000	
17.7318	22.7318	4.0000	2.6439	0.0000	5.0000	11.5000	
36.8757	41.8757	4.0000	2.2229	0.0000	5.0000	11.5000	
55.5986	60.5986	1.0000	3.0028	0.0000	5.0000	11.5000	
75.1013	80.1013	1.0000	3.2134	0.0000	5.0000	11.5000	
94.8147	99.8147	1.0000	2.0835	0.0000	5.0000	11.5000	
113.3982	118.3982	3.0000	3.5244	0.0000	5.0000	11.5000	
133.4227	138.4227	4.0000	1.7452	0.0000	5.0000	11.5000	
151.6678	156.6678	5.0000	3.9207	0.0000	5.0000	11.5000	
172.0885	177.0885	4.0000	3.0028	0.0000	5.0000	11.5000	
191.5913	196.5913	1.0000	4.0000	0.0000	5.0000	11.5000	
212.0913	217.0913	5.0000	1.9483	0.0000	5.0000	11.5000	
230.5396	235.5396	5.0000	1.7939	0.0000	5.0000	11.5000	
248.8336	253.8336	2.0000	1.1051	0.0000	5.0000	11.5000	
266.4386	271.4386	6.0000	3.8865	0.0000	5.0000	11.5000	
286.8251	291.8251	3.0000	1.9483	0.0000	5.0000	11.5000	
305.2734	310.2734	3.0000	1.2318	0.0000	5.0000	11.5000	
323.0052	328.0052	3.0000	1.7587	0.0000	5.0000	11.5000	
341.2638	346.2638	5.0000	1.4974	0.0000	5.0000	11.5000	
359.2612	364.2612	6.0000	2.1755	0.0000	5.0000	11.5000	
377.9367	382.9367	6.0000	1.7587	0.0000	5.0000	11.5000	
396.1953	401.1953	5.0000	1.1880	0.0000	5.0000	11.5000	
413.8833	418.8833	3.0000	2.6439	0.0000	5.0000	11.5000	
433.0272	438.0272	6.0000	2.1783	0.0000	5.0000	11.5000	
451.7056	456.7056	6.0000	3.0028	0.0000	5.0000	11.5000	
471.2084	476.2084	3.0000	2.2229	0.0000	5.0000	11.5000	
489.9312	494.9312	2.0000	3.8865	0.0000	5.0000	11.5000	
510.3177	515.3177	2.0000	1.9483	0.0000	5.0000	11.5000	
528.7660	533.7660	2.0000	1.4974	0.0000	5.0000	11.5000	
546.7634	551.7634	6.0000	2.6439	0.0000	5.0000	11.5000	
565.9073	570.9073	2.0000	4.0000	0.0000	5.0000	11.5000	
586.4073	591.4073	2.0000	1.9329	0.0000	5.0000	11.5000	
604.8402	609.8402	1.0000	1.1708	0.0000	5.0000	11.5000	
622.5110	627.5110	1.0000	3.5244	0.0000	5.0000	11.5000	
642.5354	647.5354	4.0000	2.4834	0.0000	5.0000	11.5000	
661.5188	666.5188	4.0000	1.9483	0.0000	5.0000	11.5000	

