Event1 onset	Event2 onset	Trial type	ISI1	ISI2	Event1Dur	Event2Dur	
0.0000	5.0000	4.0000	1.7859	0.0000	5.0000	11.5000	
18.2859	23.2859	4.0000	2.4811	0.0000	5.0000	11.5000	
37.2670	42.2670	4.0000	1.0151	0.0000	5.0000	11.5000	
54.7821	59.7821	3.0000	2.7395	0.0000	5.0000	11.5000	
74.0216	79.0216	5.0000	3.5811	0.0000	5.0000	11.5000	
94.1027	99.1027	6.0000	2.3617	0.0000	5.0000	11.5000	
112.9644	117.9644	5.0000	4.0000	0.0000	5.0000	11.5000	
133.4644	138.4644	2.0000	1.1117	0.0000	5.0000	11.5000	
151.0761	156.0761	2.0000	2.1374	0.0000	5.0000	11.5000	
169.7135	174.7135	3.0000	2.1700	0.0000	5.0000	11.5000	
188.3835	193.3835	6.0000	1.4844	0.0000	5.0000	11.5000	
206.3679	211.3679	6.0000	4.0000	0.0000	5.0000	11.5000	
226.8679	231.8679	6.0000	2.1374	0.0000	5.0000	11.5000	
245.5052	250.5052	6.0000	1.7859	0.0000	5.0000	11.5000	
263.7912	268.7912	1.0000	4.0000	0.0000	5.0000	11.5000	
284.2912	289.2912	5.0000	4.0000	0.0000	5.0000	11.5000	
304.7912	309.7912	4.0000	1.6163	0.0000	5.0000	11.5000	
322.9075	327.9075	5.0000	1.1877	0.0000	5.0000	11.5000	
340.5952	345.5952	4.0000	1.2974	0.0000	5.0000	11.5000	
358.3926	363.3926	5.0000	1.4844	0.0000	5.0000	11.5000	
376.3770	381.3770	1.0000	4.0000	0.0000	5.0000	11.5000	
396.8770	401.8770	1.0000	1.8831	0.0000	5.0000	11.5000	
415.2601	420.2601	3.0000	2.3617	0.0000	5.0000	11.5000	
434.1218	439.1218	3.0000	1.1516	0.0000	5.0000	11.5000	
451.7734	456.7734	4.0000	2.1374	0.0000	5.0000	11.5000	
470.4108	475.4108	1.0000	1.1516	0.0000	5.0000	11.5000	
488.0623	493.0623	1.0000	1.0853	0.0000	5.0000	11.5000	
505.6476	510.6476	1.0000	1.7859	0.0000	5.0000	11.5000	
523.9335	528.9335	2.0000	4.0000	0.0000	5.0000	11.5000	
544.4335	549.4335	2.0000	1.7859	0.0000	5.0000	11.5000	
562.7194	567.7194	2.0000	1.4500	0.0000	5.0000	11.5000	
580.6694	585.6694	2.0000	4.0000	0.0000	5.0000	11.5000	
601.1694	606.1694	3.0000	1.4887	0.0000	5.0000	11.5000	
619.1581	624.1581	3.0000	4.0000	0.0000	5.0000	11.5000	
639.6581	644.6581	6.0000	2.1113	0.0000	5.0000	11.5000	
658.2694	663.2694	5.0000	2.7395	0.0000	5.0000	11.5000	

