Event1 onset	Event2 onset	Trial type	ISI1	ISI2	Event1Dur	Event2Dur	
0.0000	5.6306	2.0000	2.4915	0.6306	5.0000	10.5000	
18.6222	24.5187	2.0000	1.7305	0.8965	5.0000	10.5000	
36.7492	42.2838	4.0000	2.2334	0.5347	5.0000	10.5000	
55.0172	60.6277	1.0000	1.6760	0.6105	5.0000	10.5000	
72.8037	78.4411	4.0000	1.3342	0.6374	5.0000	10.5000	
90.2753	96.3151	4.0000	1.0127	1.0398	5.0000	10.5000	
107.8278	113.6293	4.0000	2.3976	0.8015	5.0000	10.5000	
126.5268	132.1498	5.0000	2.3967	0.6230	5.0000	10.5000	
145.0465	150.7524	3.0000	2.1347	0.7059	5.0000	10.5000	
163.3871	169.0101	3.0000	2.1476	0.6230	5.0000	10.5000	
181.6577	187.4592	6.0000	2.1347	0.8015	5.0000	10.5000	
200.0938	206.0978	5.0000	4.6640	1.0040	5.0000	10.5000	
221.2618	227.6414	1.0000	1.3342	1.3796	5.0000	10.5000	
239.4757	246.0563	1.0000	4.6640	1.5807	5.0000	10.5000	
261.2203	266.8965	3.0000	1.5589	0.6762	5.0000	10.5000	
278.9554	284.5860	6.0000	4.6640	0.6306	5.0000	10.5000	
299.7500	305.4262	6.0000	1.0127	0.6762	5.0000	10.5000	
316.9389	322.5695	1.0000	1.5589	0.6306	5.0000	10.5000	
334.6284	340.2514	2.0000	1.7279	0.6230	5.0000	10.5000	
352.4793	357.9967	3.0000	3.7017	0.5173	5.0000	10.5000	
372.1984	377.9767	3.0000	2.0190	0.7783	5.0000	10.5000	
390.4957	396.1292	1.0000	1.7185	0.6335	5.0000	10.5000	
408.3477	414.0265	5.0000	3.4666	0.6788	5.0000	10.5000	
427.9931	434.5737	6.0000	1.0457	1.5807	5.0000	10.5000	
446.1195	451.7425	6.0000	4.6158	0.6230	5.0000	10.5000	
466.8583	472.4957	3.0000	1.0908	0.6374	5.0000	10.5000	
484.0865	489.8750	4.0000	3.2622	0.7885	5.0000	10.5000	
503.6372	509.1546	6.0000	1.4171	0.5173	5.0000	10.5000	
521.0717	527.4513	5.0000	2.1476	1.3796	5.0000	10.5000	
540.0990	545.6163	2.0000	1.1722	0.5173	5.0000	10.5000	
557.2884	562.9965	2.0000	1.7185	0.7080	5.0000	10.5000	
575.2150	580.8456	4.0000	1.3869	0.6306	5.0000	10.5000	
592.7325	598.4384	1.0000	1.7305	0.7059	5.0000	10.5000	
610.6689	617.5875	2.0000	1.4171	1.9186	5.0000	10.5000	
629.5046	635.1204	5.0000	1.7279	0.6158	5.0000	10.5000	
647.3483	653.0308	5.0000	1.8581	0.6825	5.0000	10.5000	

