Event1 onset	Event2 onset	Trial type	ISI1	ISI2	Event1Dur	Event2Dur	
0.0000	5.9264	3.0000	1.2866	0.9264	5.0000	10.5000	
17.7130	23.2663	6.0000	2.3011	0.5533	5.0000	10.5000	
36.0674	41.6804	5.0000	2.6923	0.6130	5.0000	10.5000	
54.8726	60.4146	5.0000	2.4489	0.5419	5.0000	10.5000	
73.3635	79.3768	3.0000	3.3266	1.0133	5.0000	10.5000	
93.2034	99.0673	2.0000	1.0964	0.8639	5.0000	10.5000	
110.6637	116.6432	4.0000	1.4653	0.9795	5.0000	10.5000	
128.6085	134.6210	4.0000	1.2043	1.0125	5.0000	10.5000	
146.3252	152.1060	6.0000	1.0653	0.7808	5.0000	10.5000	
163.6713	169.6838	6.0000	2.4945	1.0125	5.0000	10.5000	
182.6783	188.6530	5.0000	2.5330	0.9746	5.0000	10.5000	
201.6859	209.1202	5.0000	6.0000	2.4342	5.0000	10.5000	
225.6202	231.1225	2.0000	2.5330	0.5023	5.0000	10.5000	
244.1555	249.7195	5.0000	4.2311	0.5641	5.0000	10.5000	
264.4507	270.0052	2.0000	1.4477	0.5545	5.0000	10.5000	
281.9529	287.7336	1.0000	2.4489	0.7808	5.0000	10.5000	
300.6826	307.3944	3.0000	6.0000	1.7118	5.0000	10.5000	
323.8944	329.5600	4.0000	3.1116	0.6656	5.0000	10.5000	
343.1716	349.1462	6.0000	4.7621	0.9746	5.0000	10.5000	
364.4083	370.2055	3.0000	2.4489	0.7972	5.0000	10.5000	
383.1544	388.6568	6.0000	1.5436	0.5023	5.0000	10.5000	
400.7003	406.3671	2.0000	4.7621	0.6667	5.0000	10.5000	
421.6292	427.4263	1.0000	3.1116	0.7972	5.0000	10.5000	
441.0379	447.5228	1.0000	5.9447	1.4849	5.0000	10.5000	
463.9675	470.4523	4.0000	2.1345	1.4849	5.0000	10.5000	
483.0869	488.8717	1.0000	1.0941	0.7848	5.0000	10.5000	
500.4658	506.2466	2.0000	3.1116	0.7808	5.0000	10.5000	
519.8581	525.9180	2.0000	2.4945	1.0599	5.0000	10.5000	
538.9125	545.0372	5.0000	3.0002	1.1247	5.0000	10.5000	
558.5374	564.5973	3.0000	2.2121	1.0599	5.0000	10.5000	
577.3093	583.0901	3.0000	5.9447	0.7808	5.0000	10.5000	
599.5348	605.5947	4.0000	5.9447	1.0599	5.0000	10.5000	
622.0394	627.7050	1.0000	1.6803	0.6656	5.0000	10.5000	
639.8853	645.9395	4.0000	5.0955	1.0542	5.0000	10.5000	
661.5350	668.0851	1.0000	1.4653	1.5501	5.0000	10.5000	
680.0504	685.6145	6.0000	1.4447	0.5641	5.0000	10.5000	

