Event1 onset	Event2 onset	Trial type	ISI1	ISI2	Event1Dur	Event2Dur	
0.0000	6.0334	6.0000	2.1771	1.0334	5.0000	10.5000	
18.7105	24.6174	2.0000	3.1513	0.9069	5.0000	10.5000	
38.2687	43.7873	1.0000	4.9521	0.5186	5.0000	10.5000	
59.2394	66.5885	6.0000	3.1170	2.3490	5.0000	10.5000	
80.2054	85.8233	4.0000	1.3235	0.6178	5.0000	10.5000	
97.6468	104.0896	6.0000	1.0962	1.4428	5.0000	10.5000	
115.6858	121.6573	4.0000	3.6022	0.9715	5.0000	10.5000	
135.7595	141.6258	5.0000	1.3721	0.8663	5.0000	10.5000	
153.4979	159.0820	1.0000	1.5173	0.5841	5.0000	10.5000	
171.0993	177.0062	4.0000	4.8853	0.9069	5.0000	10.5000	
192.3914	197.9209	3.0000	4.8853	0.5295	5.0000	10.5000	
213.3061	219.4011	1.0000	3.1787	1.0950	5.0000	10.5000	
233.0798	240.0168	2.0000	1.3761	1.9370	5.0000	10.5000	
251.8929	257.5639	2.0000	2.3441	0.6710	5.0000	10.5000	
270.4080	276.0977	4.0000	1.2627	0.6897	5.0000	10.5000	
287.8604	295.2095	5.0000	1.8216	2.3490	5.0000	10.5000	
307.5310	313.3773	3.0000	1.0962	0.8462	5.0000	10.5000	
324.9735	330.4921	3.0000	3.6022	0.5186	5.0000	10.5000	
344.5943	350.2543	6.0000	4.0158	0.6600	5.0000	10.5000	
364.7701	370.7884	3.0000	5.1107	1.0183	5.0000	10.5000	
386.3990	392.3837	4.0000	4.0158	0.9846	5.0000	10.5000	
406.8994	415.3170	4.0000	1.5134	3.4176	5.0000	10.5000	
427.3304	434.2674	5.0000	1.2627	1.9370	5.0000	10.5000	
446.0301	451.5595	6.0000	2.1150	0.5295	5.0000	10.5000	
464.1745	469.8642	5.0000	5.1107	0.6897	5.0000	10.5000	
485.4748	491.0589	3.0000	3.1787	0.5841	5.0000	10.5000	
504.7377	510.4273	6.0000	1.5134	0.6897	5.0000	10.5000	
522.4407	528.3228	1.0000	4.0158	0.8821	5.0000	10.5000	
542.8386	548.4985	3.0000	1.5134	0.6600	5.0000	10.5000	
560.5119	566.0701	1.0000	5.9388	0.5582	5.0000	10.5000	
582.5089	588.4042	5.0000	4.0158	0.8953	5.0000	10.5000	
602.9200	608.4386	2.0000	1.3721	0.5186	5.0000	10.5000	
620.3107	626.2953	2.0000	5.0009	0.9846	5.0000	10.5000	
641.7963	647.4384	5.0000	5.9388	0.6421	5.0000	10.5000	
663.8773	669.5669	1.0000	5.1107	0.6897	5.0000	10.5000	
685.1776	690.9877	2.0000	5.9388	0.8102	5.0000	10.5000	

