Event1 onset	Event2 onset	Trial type	ISI1	ISI2	Event1Dur	Event2Dur	
0.0000	5.6049	4.0000	2.1204	0.6049	5.0000	10.5000	
18.2253	24.2322	4.0000	2.2365	1.0069	5.0000	10.5000	
36.9687	44.2907	6.0000	1.7338	2.3220	5.0000	10.5000	
56.5246	62.3727	3.0000	1.7338	0.8481	5.0000	10.5000	
74.6065	80.4230	5.0000	2.2408	0.8165	5.0000	10.5000	
93.1637	100.4441	5.0000	1.0917	2.2803	5.0000	10.5000	
112.0358	117.6191	5.0000	2.5761	0.5833	5.0000	10.5000	
130.6952	136.2748	4.0000	1.2452	0.5796	5.0000	10.5000	
148.0200	153.7776	4.0000	1.7539	0.7576	5.0000	10.5000	
166.0315	171.5447	6.0000	2.6446	0.5132	5.0000	10.5000	
184.6893	190.2478	1.0000	4.4485	0.5585	5.0000	10.5000	
205.1963	211.6753	1.0000	1.0991	1.4789	5.0000	10.5000	
223.2743	229.1414	1.0000	2.9500	0.8671	5.0000	10.5000	
242.5914	248.1090	2.0000	2.2408	0.5176	5.0000	10.5000	
260.8498	266.5441	6.0000	1.7539	0.6943	5.0000	10.5000	
278.7980	285.4070	5.0000	4.3090	1.6090	5.0000	10.5000	
300.2160	305.8174	3.0000	2.5761	0.6014	5.0000	10.5000	
318.8935	324.5719	3.0000	2.0842	0.6785	5.0000	10.5000	
337.1561	342.9399	3.0000	1.4867	0.7838	5.0000	10.5000	
354.9266	361.5356	3.0000	1.0917	1.6090	5.0000	10.5000	
373.1273	379.0719	6.0000	4.3090	0.9446	5.0000	10.5000	
393.8809	399.4858	6.0000	4.4485	0.6049	5.0000	10.5000	
414.4344	420.2963	5.0000	1.8660	0.8619	5.0000	10.5000	
432.6623	438.1800	5.0000	1.1323	0.5176	5.0000	10.5000	
449.8122	455.3254	4.0000	1.2865	0.5132	5.0000	10.5000	
467.1118	472.9307	2.0000	1.1323	0.8188	5.0000	10.5000	
484.5630	490.1348	1.0000	1.8852	0.5719	5.0000	10.5000	
502.5201	508.3365	2.0000	2.6446	0.8165	5.0000	10.5000	
521.4811	527.7096	3.0000	1.1467	1.2285	5.0000	10.5000	
539.3562	545.1139	6.0000	1.7724	0.7576	5.0000	10.5000	
557.3863	562.9696	2.0000	2.1810	0.5833	5.0000	10.5000	
575.6506	581.4671	4.0000	1.0991	0.8165	5.0000	10.5000	
593.0661	598.7508	2.0000	1.1128	0.6846	5.0000	10.5000	
610.3636	616.3082	2.0000	1.7939	0.9446	5.0000	10.5000	
628.6022	634.3622	1.0000	2.6446	0.7600	5.0000	10.5000	
647.5068	653.1711	1.0000	2.2408	0.6644	5.0000	10.5000	

