Event1 onset	Event2 onset	Trial type	ISI1	ISI2	Event1Dur	Event2Dur	
0.0000	5.5333	6.0000	2.0221	0.5333	5.0000	10.5000	
18.0554	23.5891	1.0000	1.7841	0.5337	5.0000	10.5000	
35.8732	41.6155	6.0000	1.2526	0.7423	5.0000	10.5000	
53.3681	58.9014	2.0000	1.2868	0.5333	5.0000	10.5000	
70.6882	77.0112	1.0000	3.7469	1.3231	5.0000	10.5000	
91.2581	96.8571	4.0000	1.5518	0.5990	5.0000	10.5000	
108.9089	114.4154	3.0000	1.0904	0.5065	5.0000	10.5000	
126.0058	131.9100	4.0000	1.0948	0.9042	5.0000	10.5000	
143.5048	150.2603	4.0000	2.0475	1.7555	5.0000	10.5000	
162.8078	168.6452	1.0000	1.5518	0.8374	5.0000	10.5000	
180.6970	186.3233	5.0000	1.2964	0.6263	5.0000	10.5000	
198.1197	203.7545	5.0000	1.2526	0.6348	5.0000	10.5000	
215.5071	221.0362	5.0000	3.7469	0.5292	5.0000	10.5000	
235.2831	240.8919	3.0000	1.4687	0.6088	5.0000	10.5000	
252.8606	258.4699	6.0000	3.7469	0.6092	5.0000	10.5000	
272.7167	278.3255	5.0000	1.0963	0.6088	5.0000	10.5000	
289.9218	295.5208	1.0000	1.8316	0.5990	5.0000	10.5000	
307.8524	313.7235	4.0000	4.1464	0.8711	5.0000	10.5000	
328.3699	333.9791	1.0000	2.2725	0.6092	5.0000	10.5000	
346.7516	352.4308	3.0000	1.2868	0.6792	5.0000	10.5000	
364.2176	370.3245	2.0000	2.4193	1.1069	5.0000	10.5000	
383.2438	388.8652	5.0000	1.7841	0.6214	5.0000	10.5000	
401.1493	406.6558	5.0000	2.1993	0.5065	5.0000	10.5000	
419.3551	424.8596	4.0000	2.2227	0.5045	5.0000	10.5000	
437.5823	443.1115	2.0000	1.8316	0.5292	5.0000	10.5000	
455.4431	461.0996	6.0000	4.1116	0.6565	5.0000	10.5000	
475.7112	481.2445	4.0000	2.6444	0.5333	5.0000	10.5000	
494.3889	499.9801	2.0000	4.1464	0.5912	5.0000	10.5000	
514.6265	520.2479	2.0000	1.3949	0.6214	5.0000	10.5000	
532.1428	538.4962	1.0000	3.7036	1.3534	5.0000	10.5000	
552.6998	558.8067	6.0000	1.4687	1.1069	5.0000	10.5000	
570.7755	576.3847	2.0000	2.2725	0.6092	5.0000	10.5000	
589.1571	594.9946	3.0000	2.4193	0.8374	5.0000	10.5000	
607.9138	613.4664	6.0000	1.3949	0.5526	5.0000	10.5000	
625.3613	630.8946	3.0000	4.1116	0.5333	5.0000	10.5000	
645.5063	651.0360	3.0000	3.7036	0.5298	5.0000	10.5000	

