Event1 onset	Event2 onset	Trial type	ISI1	ISI2	Event1Dur	Event2Dur	
0.0000	5.0000	3.0000	2.3509	0.0000	5.0000	11.5000	
18.8509	23.8509	5.0000	2.0299	0.0000	5.0000	11.5000	
37.3808	42.3808	5.0000	1.8909	0.0000	5.0000	11.5000	
55.7718	60.7718	5.0000	1.3752	0.0000	5.0000	11.5000	
73.6470	78.6470	5.0000	1.2810	0.0000	5.0000	11.5000	
91.4280	96.4280	5.0000	4.0000	0.0000	5.0000	11.5000	
111.9280	116.9280	3.0000	2.4103	0.0000	5.0000	11.5000	
130.8383	135.8383	2.0000	2.8522	0.0000	5.0000	11.5000	
150.1904	155.1904	2.0000	4.0000	0.0000	5.0000	11.5000	
170.6904	175.6904	5.0000	4.0000	0.0000	5.0000	11.5000	
191.1904	196.1904	1.0000	2.6923	0.0000	5.0000	11.5000	
210.3827	215.3827	4.0000	2.0299	0.0000	5.0000	11.5000	
228.9127	233.9127	4.0000	2.8522	0.0000	5.0000	11.5000	
248.2648	253.2648	2.0000	2.8273	0.0000	5.0000	11.5000	
267.5921	272.5921	1.0000	1.5934	0.0000	5.0000	11.5000	
285.6855	290.6855	2.0000	2.6923	0.0000	5.0000	11.5000	
304.8778	309.8778	6.0000	2.4103	0.0000	5.0000	11.5000	
323.7881	328.7881	3.0000	4.0000	0.0000	5.0000	11.5000	
344.2881	349.2881	2.0000	2.0262	0.0000	5.0000	11.5000	
362.8143	367.8143	4.0000	1.5570	0.0000	5.0000	11.5000	
380.8713	385.8713	2.0000	2.4583	0.0000	5.0000	11.5000	
399.8296	404.8296	6.0000	2.6923	0.0000	5.0000	11.5000	
419.0219	424.0219	3.0000	2.6923	0.0000	5.0000	11.5000	
438.2142	443.2142	4.0000	4.0000	0.0000	5.0000	11.5000	
458.7142	463.7142	4.0000	1.9854	0.0000	5.0000	11.5000	
477.1996	482.1996	6.0000	1.2155	0.0000	5.0000	11.5000	
494.9151	499.9151	6.0000	4.0000	0.0000	5.0000	11.5000	
515.4151	520.4151	1.0000	3.6079	0.0000	5.0000	11.5000	
535.5230	540.5230	1.0000	1.3626	0.0000	5.0000	11.5000	
553.3856	558.3856	3.0000	2.4583	0.0000	5.0000	11.5000	
572.3439	577.3439	1.0000	2.8818	0.0000	5.0000	11.5000	
591.7257	596.7257	3.0000	2.0299	0.0000	5.0000	11.5000	
610.2556	615.2556	6.0000	2.0299	0.0000	5.0000	11.5000	
628.7855	633.7855	6.0000	2.2897	0.0000	5.0000	11.5000	
647.5752	652.5752	1.0000	4.0000	0.0000	5.0000	11.5000	
668.0752	673.0752	4.0000	2.4583	0.0000	5.0000	11.5000	

