Event1 onset	Event2 onset	Trial type	ISI1	ISI2	Event1Dur	Event2Dur	
0.0000	5.0000	3.0000	2.2302	0.0000	5.0000	11.5000	
18.7302	23.7302	4.0000	2.8869	0.0000	5.0000	11.5000	
38.1171	43.1171	5.0000	2.8869	0.0000	5.0000	11.5000	
57.5039	62.5039	5.0000	1.2446	0.0000	5.0000	11.5000	
75.2485	80.2485	5.0000	1.0896	0.0000	5.0000	11.5000	
92.8381	97.8381	5.0000	1.3262	0.0000	5.0000	11.5000	
110.6643	115.6643	4.0000	1.4018	0.0000	5.0000	11.5000	
128.5661	133.5661	4.0000	1.0725	0.0000	5.0000	11.5000	
146.1386	151.1386	6.0000	2.2572	0.0000	5.0000	11.5000	
164.8958	169.8958	1.0000	1.3816	0.0000	5.0000	11.5000	
182.7774	187.7774	2.0000	1.2897	0.0000	5.0000	11.5000	
200.5672	205.5672	2.0000	2.5832	0.0000	5.0000	11.5000	
219.6504	224.6504	2.0000	2.0809	0.0000	5.0000	11.5000	
238.2312	243.2312	3.0000	2.8869	0.0000	5.0000	11.5000	
257.6181	262.6181	1.0000	2.1813	0.0000	5.0000	11.5000	
276.2994	281.2994	3.0000	2.6487	0.0000	5.0000	11.5000	
295.4481	300.4481	3.0000	4.0000	0.0000	5.0000	11.5000	
315.9481	320.9481	3.0000	1.6624	0.0000	5.0000	11.5000	
334.1105	339.1105	2.0000	4.0000	0.0000	5.0000	11.5000	
354.6105	359.6105	3.0000	2.5832	0.0000	5.0000	11.5000	
373.6937	378.6937	6.0000	1.0896	0.0000	5.0000	11.5000	
391.2833	396.2833	6.0000	1.0801	0.0000	5.0000	11.5000	
408.8634	413.8634	6.0000	2.6487	0.0000	5.0000	11.5000	
428.0121	433.0121	2.0000	3.0899	0.0000	5.0000	11.5000	
447.6019	452.6019	1.0000	4.0000	0.0000	5.0000	11.5000	
468.1019	473.1019	1.0000	3.3807	0.0000	5.0000	11.5000	
487.9826	492.9826	5.0000	1.1725	0.0000	5.0000	11.5000	
505.6551	510.6551	5.0000	3.0899	0.0000	5.0000	11.5000	
525.2449	530.2449	1.0000	2.8487	0.0000	5.0000	11.5000	
544.5936	549.5936	6.0000	2.1256	0.0000	5.0000	11.5000	
563.2192	568.2192	6.0000	2.0607	0.0000	5.0000	11.5000	
581.7798	586.7798	4.0000	3.7118	0.0000	5.0000	11.5000	
601.9916	606.9916	4.0000	2.6556	0.0000	5.0000	11.5000	
621.1472	626.1472	2.0000	1.5129	0.0000	5.0000	11.5000	
639.1602	644.1602	1.0000	2.5832	0.0000	5.0000	11.5000	
658.2434	663.2434	4.0000	2.1256	0.0000	5.0000	11.5000	

