Event1 onset	Event2 onset	Trial type	ISI1	ISI2	Event1Dur	Event2Dur	
0.0000	5.0000	3.0000	3.1396	0.0000	5.0000	11.5000	
19.6396	24.6396	4.0000	2.1626	0.0000	5.0000	11.5000	
38.3022	43.3022	6.0000	1.7594	0.0000	5.0000	11.5000	
56.5616	61.5616	5.0000	4.0000	0.0000	5.0000	11.5000	
77.0616	82.0616	5.0000	4.0000	0.0000	5.0000	11.5000	
97.5616	102.5616	5.0000	3.4340	0.0000	5.0000	11.5000	
117.4956	122.4956	2.0000	1.9534	0.0000	5.0000	11.5000	
135.9491	140.9491	4.0000	3.4340	0.0000	5.0000	11.5000	
155.8831	160.8831	6.0000	4.0000	0.0000	5.0000	11.5000	
176.3831	181.3831	3.0000	2.9545	0.0000	5.0000	11.5000	
195.8376	200.8376	4.0000	2.7658	0.0000	5.0000	11.5000	
215.1034	220.1034	4.0000	4.0000	0.0000	5.0000	11.5000	
235.6034	240.6034	1.0000	2.1626	0.0000	5.0000	11.5000	
254.2660	259.2660	1.0000	1.7594	0.0000	5.0000	11.5000	
272.5254	277.5254	6.0000	3.4340	0.0000	5.0000	11.5000	
292.4594	297.4594	6.0000	3.3814	0.0000	5.0000	11.5000	
312.3408	317.3408	1.0000	1.9534	0.0000	5.0000	11.5000	
330.7943	335.7943	3.0000	3.2744	0.0000	5.0000	11.5000	
350.5687	355.5687	2.0000	4.0000	0.0000	5.0000	11.5000	
371.0687	376.0687	4.0000	1.4017	0.0000	5.0000	11.5000	
388.9704	393.9704	6.0000	1.5868	0.0000	5.0000	11.5000	
407.0572	412.0572	6.0000	1.8217	0.0000	5.0000	11.5000	
425.3789	430.3789	1.0000	1.3106	0.0000	5.0000	11.5000	
443.1896	448.1896	2.0000	3.8808	0.0000	5.0000	11.5000	
463.5703	468.5703	2.0000	3.4340	0.0000	5.0000	11.5000	
483.5043	488.5043	3.0000	3.3814	0.0000	5.0000	11.5000	
503.3858	508.3858	1.0000	2.9545	0.0000	5.0000	11.5000	
522.8402	527.8402	1.0000	2.1620	0.0000	5.0000	11.5000	
541.5022	546.5022	5.0000	1.2767	0.0000	5.0000	11.5000	
559.2789	564.2789	5.0000	2.7658	0.0000	5.0000	11.5000	
578.5447	583.5447	5.0000	1.2743	0.0000	5.0000	11.5000	
596.3191	601.3191	2.0000	2.9545	0.0000	5.0000	11.5000	
615.7735	620.7735	2.0000	4.0000	0.0000	5.0000	11.5000	
636.2735	641.2735	3.0000	4.0000	0.0000	5.0000	11.5000	
656.7735	661.7735	3.0000	1.0079	0.0000	5.0000	11.5000	
674.2814	679.2814	4.0000	4.0000	0.0000	5.0000	11.5000	

