Event1 onset	Event2 onset	Trial type	ISI1	ISI2	Event1Dur	Event2Dur	
0.0000	6.2374	6.0000	5.5083	1.2374	5.0000	10.5000	
22.2457	28.4831	2.0000	1.3163	1.2374	5.0000	10.5000	
40.2994	46.1360	2.0000	1.9225	0.8366	5.0000	10.5000	
58.5585	64.7513	5.0000	3.2733	1.1928	5.0000	10.5000	
78.5246	84.2539	1.0000	2.2746	0.7293	5.0000	10.5000	
97.0286	103.0610	1.0000	4.0154	1.0325	5.0000	10.5000	
117.5764	123.3057	5.0000	2.6578	0.7293	5.0000	10.5000	
136.4635	142.2196	4.0000	1.1605	0.7561	5.0000	10.5000	
153.8801	161.2226	4.0000	4.8306	2.3425	5.0000	10.5000	
176.5532	182.8581	1.0000	1.0135	1.3049	5.0000	10.5000	
194.3715	200.2899	2.0000	5.0460	0.9184	5.0000	10.5000	
215.8359	222.1407	6.0000	4.2286	1.3049	5.0000	10.5000	
236.8693	242.8693	3.0000	1.7282	1.0000	5.0000	10.5000	
255.0975	260.6979	4.0000	2.6578	0.6004	5.0000	10.5000	
273.8557	279.5138	5.0000	2.4426	0.6581	5.0000	10.5000	
292.4564	298.1145	6.0000	1.6521	0.6581	5.0000	10.5000	
310.2666	316.1032	1.0000	3.2339	0.8366	5.0000	10.5000	
329.8371	335.9421	2.0000	2.4255	1.1050	5.0000	10.5000	
348.8676	354.4040	2.0000	2.0641	0.5364	5.0000	10.5000	
366.9681	372.6028	3.0000	2.0687	0.6347	5.0000	10.5000	
385.1716	391.1754	5.0000	1.0135	1.0038	5.0000	10.5000	
402.6889	408.9263	5.0000	4.5626	1.2374	5.0000	10.5000	
423.9889	429.5253	3.0000	2.6815	0.5364	5.0000	10.5000	
442.7067	448.7993	4.0000	6.0000	1.0926	5.0000	10.5000	
465.2993	471.0072	6.0000	2.4426	0.7078	5.0000	10.5000	
483.9497	490.2758	6.0000	2.9691	1.3260	5.0000	10.5000	
503.7449	509.9377	3.0000	1.1406	1.1928	5.0000	10.5000	
521.5783	527.5821	3.0000	5.5083	1.0038	5.0000	10.5000	
543.5904	549.1075	4.0000	2.0120	0.5171	5.0000	10.5000	
561.6194	567.2180	1.0000	1.6521	0.5985	5.0000	10.5000	
579.3701	585.0048	5.0000	4.0154	0.6347	5.0000	10.5000	
599.5202	605.1188	3.0000	2.9691	0.5985	5.0000	10.5000	
618.5879	624.9139	4.0000	3.2733	1.3260	5.0000	10.5000	
638.6872	644.7569	2.0000	1.3913	1.0697	5.0000	10.5000	
656.6482	662.7532	1.0000	3.2733	1.1050	5.0000	10.5000	
676.5265	682.1268	6.0000	2.0393	0.6004	5.0000	10.5000	

