Event1 onset	Event2 onset	Trial type	ISI1	ISI2	Event1Dur	Event2Dur	
0.0000	5.0000	6.0000	1.6314	0.0000	5.0000	11.5000	
18.1314	23.1314	3.0000	3.4421	0.0000	5.0000	11.5000	
38.0736	43.0736	3.0000	1.1934	0.0000	5.0000	11.5000	
55.7670	60.7670	4.0000	1.0720	0.0000	5.0000	11.5000	
73.3390	78.3390	4.0000	1.6314	0.0000	5.0000	11.5000	
91.4704	96.4704	4.0000	3.2914	0.0000	5.0000	11.5000	
111.2618	116.2618	4.0000	2.6666	0.0000	5.0000	11.5000	
130.4284	135.4284	5.0000	2.8046	0.0000	5.0000	11.5000	
149.7330	154.7330	6.0000	3.1301	0.0000	5.0000	11.5000	
169.3631	174.3631	1.0000	1.1934	0.0000	5.0000	11.5000	
187.0565	192.0565	1.0000	3.4421	0.0000	5.0000	11.5000	
206.9987	211.9987	5.0000	1.1974	0.0000	5.0000	11.5000	
224.6961	229.6961	5.0000	2.2764	0.0000	5.0000	11.5000	
243.4725	248.4725	3.0000	1.4160	0.0000	5.0000	11.5000	
261.3885	266.3885	3.0000	4.0000	0.0000	5.0000	11.5000	
281.8885	286.8885	4.0000	1.0225	0.0000	5.0000	11.5000	
299.4110	304.4110	4.0000	2.1126	0.0000	5.0000	11.5000	
318.0236	323.0236	3.0000	1.0492	0.0000	5.0000	11.5000	
335.5728	340.5728	5.0000	4.0000	0.0000	5.0000	11.5000	
356.0728	361.0728	1.0000	1.4718	0.0000	5.0000	11.5000	
374.0446	379.0446	2.0000	1.5541	0.0000	5.0000	11.5000	
392.0987	397.0987	2.0000	1.1974	0.0000	5.0000	11.5000	
409.7961	414.7961	3.0000	2.1126	0.0000	5.0000	11.5000	
428.4087	433.4087	5.0000	1.5336	0.0000	5.0000	11.5000	
446.4423	451.4423	6.0000	1.3876	0.0000	5.0000	11.5000	
464.3299	469.3299	6.0000	1.2477	0.0000	5.0000	11.5000	
482.0776	487.0776	6.0000	3.2914	0.0000	5.0000	11.5000	
501.8690	506.8690	6.0000	1.1974	0.0000	5.0000	11.5000	
519.5664	524.5664	2.0000	1.6119	0.0000	5.0000	11.5000	
537.6784	542.6784	1.0000	1.4521	0.0000	5.0000	11.5000	
555.6304	560.6304	2.0000	1.0720	0.0000	5.0000	11.5000	
573.2024	578.2024	1.0000	4.0000	0.0000	5.0000	11.5000	
593.7024	598.7024	1.0000	1.0492	0.0000	5.0000	11.5000	
611.2516	616.2516	2.0000	1.6314	0.0000	5.0000	11.5000	
629.3830	634.3830	2.0000	1.0225	0.0000	5.0000	11.5000	
646.9056	651.9056	5.0000	1.0225	0.0000	5.0000	11.5000	

