Event1 onset	Event2 onset	Trial type	ISI1	ISI2	Event1Dur	Event2Dur	
0.0000	5.7957	2.0000	1.5415	0.7957	5.0000	10.5000	
17.8372	23.4198	5.0000	3.8132	0.5825	5.0000	10.5000	
37.7330	43.3566	3.0000	1.7686	0.6236	5.0000	10.5000	
55.6253	61.1741	3.0000	2.2178	0.5489	5.0000	10.5000	
73.8919	79.7258	1.0000	1.1666	0.8339	5.0000	10.5000	
91.3924	96.9426	2.0000	2.2840	0.5501	5.0000	10.5000	
109.7265	115.2889	4.0000	1.0792	0.5623	5.0000	10.5000	
126.8680	132.4916	4.0000	1.7686	0.6236	5.0000	10.5000	
144.7603	150.5942	5.0000	2.2840	0.8339	5.0000	10.5000	
163.3782	169.6727	6.0000	1.2283	1.2945	5.0000	10.5000	
181.4010	186.9838	6.0000	4.1946	0.5828	5.0000	10.5000	
201.6785	207.3911	4.0000	1.2283	0.7126	5.0000	10.5000	
219.1194	224.7033	4.0000	3.5678	0.5839	5.0000	10.5000	
238.7712	244.3551	1.0000	1.9200	0.5839	5.0000	10.5000	
256.7751	262.4761	6.0000	1.2780	0.7011	5.0000	10.5000	
274.2541	279.8552	1.0000	4.7563	0.6011	5.0000	10.5000	
295.1115	300.7926	4.0000	6.0000	0.6811	5.0000	10.5000	
317.2926	323.0549	2.0000	1.7979	0.7623	5.0000	10.5000	
335.3528	341.6473	3.0000	1.1666	1.2945	5.0000	10.5000	
353.3139	359.1478	2.0000	1.7686	0.8339	5.0000	10.5000	
371.4164	377.3441	3.0000	1.4369	0.9276	5.0000	10.5000	
389.2810	394.8311	1.0000	1.7979	0.5501	5.0000	10.5000	
407.1290	413.0973	5.0000	1.5415	0.9684	5.0000	10.5000	
425.1389	430.7780	5.0000	2.9170	0.6391	5.0000	10.5000	
444.1951	450.0063	1.0000	1.9648	0.8112	5.0000	10.5000	
462.4711	468.3050	3.0000	1.9200	0.8339	5.0000	10.5000	
480.7250	486.6933	1.0000	2.2840	0.9684	5.0000	10.5000	
499.4773	505.0601	5.0000	3.5678	0.5828	5.0000	10.5000	
519.1280	525.1563	5.0000	1.9648	1.0284	5.0000	10.5000	
537.6211	543.2603	6.0000	1.1814	0.6391	5.0000	10.5000	
554.9416	560.6211	6.0000	1.0377	0.6795	5.0000	10.5000	
572.1589	577.7825	6.0000	2.2454	0.6236	5.0000	10.5000	
590.5279	596.1515	2.0000	1.9200	0.6236	5.0000	10.5000	
608.5715	614.2518	2.0000	1.0851	0.6803	5.0000	10.5000	
625.8369	631.5495	3.0000	1.1731	0.7126	5.0000	10.5000	
643.2226	648.8051	4.0000	4.7563	0.5825	5.0000	10.5000	

