Event1 onset	Event2 onset	Trial type	ISI1	ISI2	Event1Dur	Event2Dur	
0.0000	5.0000	6.0000	1.1971	0.0000	5.0000	11.5000	
17.6971	22.6971	5.0000	1.3787	0.0000	5.0000	11.5000	
35.5758	40.5758	5.0000	2.2464	0.0000	5.0000	11.5000	
54.3222	59.3222	5.0000	1.4991	0.0000	5.0000	11.5000	
72.3213	77.3213	1.0000	1.9665	0.0000	5.0000	11.5000	
90.7878	95.7878	3.0000	2.3587	0.0000	5.0000	11.5000	
109.6465	114.6465	4.0000	1.3787	0.0000	5.0000	11.5000	
127.5252	132.5252	4.0000	2.5350	0.0000	5.0000	11.5000	
146.5602	151.5602	1.0000	2.7190	0.0000	5.0000	11.5000	
165.7793	170.7793	2.0000	3.1722	0.0000	5.0000	11.5000	
185.4515	190.4515	2.0000	1.3787	0.0000	5.0000	11.5000	
203.3302	208.3302	2.0000	1.6650	0.0000	5.0000	11.5000	
221.4952	226.4952	6.0000	2.6272	0.0000	5.0000	11.5000	
240.6223	245.6223	6.0000	1.4706	0.0000	5.0000	11.5000	
258.5929	263.5929	4.0000	3.3348	0.0000	5.0000	11.5000	
278.4277	283.4277	4.0000	2.3587	0.0000	5.0000	11.5000	
297.2864	302.2864	1.0000	1.4706	0.0000	5.0000	11.5000	
315.2570	320.2570	1.0000	1.3787	0.0000	5.0000	11.5000	
333.1357	338.1357	3.0000	1.4991	0.0000	5.0000	11.5000	
351.1349	356.1349	2.0000	4.0000	0.0000	5.0000	11.5000	
371.6349	376.6349	2.0000	1.6930	0.0000	5.0000	11.5000	
389.8279	394.8279	3.0000	2.2464	0.0000	5.0000	11.5000	
408.5743	413.5743	3.0000	1.4168	0.0000	5.0000	11.5000	
426.4910	431.4910	3.0000	3.3348	0.0000	5.0000	11.5000	
446.3258	451.3258	4.0000	1.8142	0.0000	5.0000	11.5000	
464.6400	469.6400	1.0000	2.1293	0.0000	5.0000	11.5000	
483.2693	488.2693	5.0000	4.0000	0.0000	5.0000	11.5000	
503.7693	508.7693	6.0000	2.3187	0.0000	5.0000	11.5000	
522.5881	527.5881	3.0000	4.0000	0.0000	5.0000	11.5000	
543.0881	548.0881	1.0000	2.1444	0.0000	5.0000	11.5000	
561.7325	566.7325	6.0000	3.1894	0.0000	5.0000	11.5000	
581.4219	586.4219	6.0000	2.1293	0.0000	5.0000	11.5000	
600.0513	605.0513	2.0000	3.3348	0.0000	5.0000	11.5000	
619.8860	624.8860	4.0000	4.0000	0.0000	5.0000	11.5000	
640.3860	645.3860	5.0000	1.1811	0.0000	5.0000	11.5000	
658.0671	663.0671	5.0000	1.6578	0.0000	5.0000	11.5000	

