Event1 onset	Event2 onset	Trial type	ISI1	ISI2	Event1Dur	Event2Dur	
0.0000	5.9213	1.0000	1.7603	0.9213	5.0000	10.5000	
18.1817	24.0486	6.0000	1.6264	0.8669	5.0000	10.5000	
36.1749	42.2802	2.0000	1.1284	1.1053	5.0000	10.5000	
53.9086	59.7756	4.0000	2.3605	0.8669	5.0000	10.5000	
72.6361	78.1592	1.0000	3.9004	0.5231	5.0000	10.5000	
92.5596	98.8032	1.0000	1.6122	1.2435	5.0000	10.5000	
110.9153	116.5766	1.0000	1.1747	0.6613	5.0000	10.5000	
128.2513	134.2530	2.0000	1.6122	1.0018	5.0000	10.5000	
146.3652	152.3670	6.0000	2.8848	1.0018	5.0000	10.5000	
165.7518	171.2794	6.0000	2.7969	0.5276	5.0000	10.5000	
184.5763	190.2053	6.0000	1.6278	0.6289	5.0000	10.5000	
202.3330	207.9781	3.0000	2.8700	0.6451	5.0000	10.5000	
221.3481	227.1059	3.0000	2.7969	0.7578	5.0000	10.5000	
240.4028	247.1709	1.0000	1.0994	1.7681	5.0000	10.5000	
258.7703	264.2979	2.0000	1.6264	0.5276	5.0000	10.5000	
276.4242	282.7253	5.0000	2.3605	1.3011	5.0000	10.5000	
295.5858	301.2304	5.0000	2.2866	0.6446	5.0000	10.5000	
314.0170	319.7928	1.0000	1.0508	0.7758	5.0000	10.5000	
331.3435	337.2105	2.0000	2.0457	0.8669	5.0000	10.5000	
349.7562	355.3893	5.0000	1.7603	0.6331	5.0000	10.5000	
367.6496	373.3109	5.0000	1.4950	0.6613	5.0000	10.5000	
385.3059	390.8370	3.0000	2.6013	0.5312	5.0000	10.5000	
403.9383	409.4642	3.0000	1.0040	0.5259	5.0000	10.5000	
420.9682	426.4958	3.0000	2.2062	0.5276	5.0000	10.5000	
439.2020	444.8351	3.0000	1.4950	0.6331	5.0000	10.5000	
456.8301	462.4590	5.0000	1.0907	0.6289	5.0000	10.5000	
474.0497	479.6662	6.0000	1.0994	0.6165	5.0000	10.5000	
491.2656	497.5734	2.0000	4.7186	1.3077	5.0000	10.5000	
512.7920	518.4085	2.0000	2.2953	0.6165	5.0000	10.5000	
531.2038	536.7314	4.0000	1.1747	0.5276	5.0000	10.5000	
548.4061	554.7138	4.0000	1.8319	1.3077	5.0000	10.5000	
567.0457	573.1510	4.0000	2.8848	1.1053	5.0000	10.5000	
586.5358	592.2738	5.0000	2.8848	0.7380	5.0000	10.5000	
605.6586	611.3036	6.0000	3.2024	0.6451	5.0000	10.5000	
625.0060	630.5372	4.0000	2.6013	0.5312	5.0000	10.5000	
643.6385	649.2950	4.0000	2.2866	0.6565	5.0000	10.5000	

