Event1 onset	Event2 onset	Trial type	ISI1	ISI2	Event1Dur	Event2Dur	
0.0000	6.3125	4.0000	1.6728	1.3125	5.0000	10.5000	
18.4853	24.3039	4.0000	1.5603	0.8186	5.0000	10.5000	
36.3642	42.2910	5.0000	1.8937	0.9269	5.0000	10.5000	
54.6847	60.9972	2.0000	1.7574	1.3125	5.0000	10.5000	
73.2546	78.7651	2.0000	1.9531	0.5105	5.0000	10.5000	
91.2183	96.7954	2.0000	1.3275	0.5771	5.0000	10.5000	
108.6229	114.4816	2.0000	1.6728	0.8587	5.0000	10.5000	
126.6544	132.3086	5.0000	1.0196	0.6542	5.0000	10.5000	
143.8283	149.3997	1.0000	2.8440	0.5714	5.0000	10.5000	
162.7437	168.5185	1.0000	3.7707	0.7748	5.0000	10.5000	
182.7891	188.6361	4.0000	2.9581	0.8470	5.0000	10.5000	
202.0942	207.9876	5.0000	1.9531	0.8934	5.0000	10.5000	
220.4407	226.1036	1.0000	1.0914	0.6629	5.0000	10.5000	
237.6949	243.5387	1.0000	2.8470	0.8438	5.0000	10.5000	
256.8858	263.1690	2.0000	1.1268	1.2832	5.0000	10.5000	
274.7958	280.6396	4.0000	1.4358	0.8438	5.0000	10.5000	
292.5754	298.4568	4.0000	4.5896	0.8814	5.0000	10.5000	
313.5464	319.3121	1.0000	4.2456	0.7656	5.0000	10.5000	
334.0577	339.9391	6.0000	1.3736	0.8814	5.0000	10.5000	
351.8127	358.0411	6.0000	1.7574	1.2284	5.0000	10.5000	
370.2985	376.1214	5.0000	1.3736	0.8229	5.0000	10.5000	
387.9950	393.8421	3.0000	1.4358	0.8470	5.0000	10.5000	
405.7778	412.8980	3.0000	1.6728	2.1202	5.0000	10.5000	
425.0709	430.7709	6.0000	3.3038	0.7000	5.0000	10.5000	
444.5747	451.6949	5.0000	3.3038	2.1202	5.0000	10.5000	
465.4987	471.1764	6.0000	6.0000	0.6778	5.0000	10.5000	
487.6764	493.3393	6.0000	1.1865	0.6629	5.0000	10.5000	
505.0258	510.9527	4.0000	4.5141	0.9269	5.0000	10.5000	
525.9668	531.4773	1.0000	4.6853	0.5105	5.0000	10.5000	
546.6627	552.5097	6.0000	2.9581	0.8470	5.0000	10.5000	
565.9678	571.4723	3.0000	4.5141	0.5045	5.0000	10.5000	
586.4864	592.1865	3.0000	1.0196	0.7000	5.0000	10.5000	
603.7061	609.4717	3.0000	4.5896	0.7656	5.0000	10.5000	
624.5614	631.0016	5.0000	4.3978	1.4402	5.0000	10.5000	
645.8994	652.0626	3.0000	4.3978	1.1632	5.0000	10.5000	
666.9604	672.6381	2.0000	4.5896	0.6778	5.0000	10.5000	

