Event1 onset	Event2 onset	Trial type	ISI1	ISI2	Event1Dur	Event2Dur	
0.0000	5.5516	2.0000	1.0626	0.5516	5.0000	10.5000	
17.1142	22.6461	5.0000	5.0051	0.5318	5.0000	10.5000	
38.1511	43.6547	2.0000	2.8789	0.5036	5.0000	10.5000	
57.0336	62.6230	2.0000	1.6483	0.5894	5.0000	10.5000	
74.7713	81.3350	5.0000	1.6237	1.5637	5.0000	10.5000	
93.4587	98.9591	1.0000	2.9809	0.5004	5.0000	10.5000	
112.4400	118.5438	6.0000	1.9174	1.1038	5.0000	10.5000	
130.9612	136.7425	6.0000	2.3286	0.7813	5.0000	10.5000	
149.5711	155.0715	3.0000	2.6227	0.5004	5.0000	10.5000	
168.1942	173.7115	6.0000	1.5195	0.5173	5.0000	10.5000	
185.7310	191.3725	3.0000	2.5989	0.6415	5.0000	10.5000	
204.4714	210.2561	2.0000	2.5178	0.7847	5.0000	10.5000	
223.2739	229.1520	2.0000	1.9501	0.8781	5.0000	10.5000	
241.6021	247.2953	4.0000	5.0051	0.6932	5.0000	10.5000	
262.8003	268.3853	6.0000	3.7719	0.5850	5.0000	10.5000	
282.6572	288.4355	1.0000	1.2372	0.7783	5.0000	10.5000	
300.1727	305.8935	1.0000	2.5126	0.7207	5.0000	10.5000	
318.9061	324.5960	3.0000	2.8789	0.6899	5.0000	10.5000	
337.9749	343.5643	5.0000	2.9809	0.5894	5.0000	10.5000	
357.0451	362.5455	4.0000	1.3739	0.5004	5.0000	10.5000	
374.4194	379.9935	4.0000	1.0294	0.5741	5.0000	10.5000	
391.5228	397.0626	5.0000	1.6483	0.5398	5.0000	10.5000	
409.2109	414.9041	1.0000	1.6916	0.6932	5.0000	10.5000	
427.0957	432.6851	3.0000	1.1638	0.5894	5.0000	10.5000	
444.3489	450.6328	4.0000	2.5447	1.2839	5.0000	10.5000	
463.6775	469.4472	4.0000	4.5564	0.7697	5.0000	10.5000	
484.5036	490.0709	1.0000	1.8779	0.5674	5.0000	10.5000	
502.4488	508.0110	4.0000	1.5577	0.5622	5.0000	10.5000	
520.0687	526.0470	6.0000	2.5126	0.9783	5.0000	10.5000	
539.0597	545.0805	1.0000	1.1638	1.0209	5.0000	10.5000	
556.7443	562.7226	5.0000	1.5195	0.9783	5.0000	10.5000	
574.7422	580.4235	5.0000	2.8789	0.6814	5.0000	10.5000	
593.8024	599.4838	3.0000	2.9809	0.6814	5.0000	10.5000	
612.9647	618.5497	3.0000	1.6916	0.5850	5.0000	10.5000	
630.7413	636.5226	2.0000	1.2172	0.7813	5.0000	10.5000	
648.2398	654.0181	6.0000	1.0294	0.7783	5.0000	10.5000	

