Event1 onset	Event2 onset	Trial type	ISI1	ISI2	Event1Dur	Event2Dur	
0.0000	5.5314	3.0000	2.7162	0.5314	5.0000	10.5000	
18.7476	24.3598	3.0000	1.2901	0.6122	5.0000	10.5000	
36.1499	41.7731	4.0000	1.9591	0.6232	5.0000	10.5000	
54.2322	61.0889	2.0000	2.4058	1.8567	5.0000	10.5000	
73.9947	79.6718	5.0000	1.0365	0.6771	5.0000	10.5000	
91.2083	96.9710	5.0000	1.9591	0.7627	5.0000	10.5000	
109.4301	114.9919	5.0000	1.2957	0.5618	5.0000	10.5000	
126.7876	132.3541	1.0000	1.5315	0.5664	5.0000	10.5000	
144.3856	150.1083	1.0000	1.6660	0.7227	5.0000	10.5000	
162.2743	168.1146	6.0000	1.3923	0.8404	5.0000	10.5000	
180.0069	185.6772	2.0000	2.1747	0.6703	5.0000	10.5000	
198.3519	204.6064	3.0000	5.9476	1.2546	5.0000	10.5000	
221.0540	226.6105	3.0000	1.6960	0.5565	5.0000	10.5000	
238.8065	244.4876	3.0000	1.1401	0.6810	5.0000	10.5000	
256.1277	261.6790	3.0000	2.1747	0.5513	5.0000	10.5000	
274.3537	280.2450	4.0000	3.0070	0.8913	5.0000	10.5000	
293.7520	299.6576	4.0000	1.2454	0.9056	5.0000	10.5000	
311.4030	316.9780	4.0000	1.5315	0.5750	5.0000	10.5000	
329.0096	334.5760	4.0000	2.8664	0.5664	5.0000	10.5000	
347.9424	353.9151	6.0000	1.1116	0.9727	5.0000	10.5000	
365.5267	371.2205	6.0000	1.1401	0.6938	5.0000	10.5000	
382.8607	388.4129	5.0000	1.1116	0.5522	5.0000	10.5000	
400.0244	405.6948	5.0000	1.4652	0.6703	5.0000	10.5000	
417.6600	423.1914	6.0000	2.7162	0.5314	5.0000	10.5000	
436.4076	442.2479	1.0000	2.8664	0.8404	5.0000	10.5000	
455.6143	462.8336	1.0000	1.1924	2.2193	5.0000	10.5000	
474.5259	480.1292	6.0000	2.0330	0.6032	5.0000	10.5000	
492.6622	498.3432	4.0000	1.2901	0.6810	5.0000	10.5000	
510.1333	515.8312	2.0000	1.8097	0.6979	5.0000	10.5000	
528.1410	534.3955	2.0000	1.1170	1.2546	5.0000	10.5000	
546.0126	551.8529	2.0000	3.3828	0.8404	5.0000	10.5000	
565.7357	571.4295	5.0000	5.9476	0.6938	5.0000	10.5000	
587.8771	593.7827	1.0000	1.4652	0.9056	5.0000	10.5000	
605.7479	611.3001	1.0000	3.8122	0.5522	5.0000	10.5000	
625.6123	631.1688	6.0000	1.1924	0.5565	5.0000	10.5000	
642.8611	648.4125	2.0000	1.2901	0.5513	5.0000	10.5000	

