Event1 onset	Event2 onset	Trial type	ISI1	ISI2	Event1Dur	Event2Dur	
0.0000	5.5454	1.0000	2.6022	0.5454	5.0000	10.5000	
18.6476	24.3990	6.0000	3.0620	0.7514	5.0000	10.5000	
37.9610	43.5104	4.0000	3.0620	0.5494	5.0000	10.5000	
57.0725	62.9751	2.0000	1.8755	0.9026	5.0000	10.5000	
75.3506	81.1260	1.0000	2.4661	0.7754	5.0000	10.5000	
94.0920	101.0047	3.0000	6.0000	1.9127	5.0000	10.5000	
117.5047	123.0201	1.0000	3.2785	0.5154	5.0000	10.5000	
136.7986	142.4180	5.0000	3.0784	0.6194	5.0000	10.5000	
155.9964	161.8674	5.0000	1.8342	0.8710	5.0000	10.5000	
174.2016	181.4302	6.0000	6.0000	2.2286	5.0000	10.5000	
197.9302	203.8259	3.0000	1.6585	0.8957	5.0000	10.5000	
215.9844	221.9159	6.0000	1.5807	0.9315	5.0000	10.5000	
233.9966	239.8992	4.0000	1.8696	0.9026	5.0000	10.5000	
252.2688	258.7148	4.0000	3.6997	1.4460	5.0000	10.5000	
272.9145	278.7748	1.0000	1.6585	0.8603	5.0000	10.5000	
290.9333	296.8993	6.0000	2.2210	0.9660	5.0000	10.5000	
309.6203	315.5518	3.0000	4.1311	0.9315	5.0000	10.5000	
330.1829	336.1716	5.0000	2.3504	0.9887	5.0000	10.5000	
349.0220	354.9880	4.0000	1.7478	0.9660	5.0000	10.5000	
367.2358	372.8552	4.0000	2.2811	0.6194	5.0000	10.5000	
385.6362	391.4116	5.0000	6.0000	0.7754	5.0000	10.5000	
407.9116	413.5152	2.0000	1.2027	0.6036	5.0000	10.5000	
425.2179	430.9693	3.0000	3.3145	0.7514	5.0000	10.5000	
444.7838	450.3332	5.0000	1.2056	0.5494	5.0000	10.5000	
462.0388	467.9098	3.0000	3.2785	0.8710	5.0000	10.5000	
481.6883	487.5486	2.0000	2.2210	0.8603	5.0000	10.5000	
500.2696	506.6153	5.0000	6.0000	1.3456	5.0000	10.5000	
523.1153	530.3439	2.0000	1.8696	2.2286	5.0000	10.5000	
542.7134	548.6161	3.0000	5.9583	0.9026	5.0000	10.5000	
565.0743	571.9870	2.0000	3.2216	1.9127	5.0000	10.5000	
585.7086	591.3503	1.0000	5.9583	0.6417	5.0000	10.5000	
607.8085	613.5599	2.0000	1.1053	0.7514	5.0000	10.5000	
625.1652	631.0609	6.0000	2.3504	0.8957	5.0000	10.5000	
643.9113	649.9418	6.0000	5.9583	1.0306	5.0000	10.5000	
666.4001	671.9642	4.0000	3.0784	0.5641	5.0000	10.5000	
685.5426	691.4136	1.0000	2.2811	0.8710	5.0000	10.5000	

