Event1 onset	Event2 onset	Trial type	ISI1	ISI2	Event1Dur	Event2Dur	
0.0000	6.0110	6.0000	5.1714	1.0110	5.0000	10.5000	
21.6824	27.8125	6.0000	2.2308	1.1301	5.0000	10.5000	
40.5433	46.5794	5.0000	1.6272	1.0361	5.0000	10.5000	
58.7066	64.4469	4.0000	3.3065	0.7403	5.0000	10.5000	
78.2534	83.9612	2.0000	5.3133	0.7078	5.0000	10.5000	
99.7746	106.1183	2.0000	2.0550	1.3438	5.0000	10.5000	
118.6733	124.3811	1.0000	1.6576	0.7078	5.0000	10.5000	
136.5387	142.0627	2.0000	5.1714	0.5240	5.0000	10.5000	
157.7341	163.5053	4.0000	1.3317	0.7712	5.0000	10.5000	
175.3371	181.2358	5.0000	6.0000	0.8988	5.0000	10.5000	
197.7358	204.4303	1.0000	4.6886	1.6945	5.0000	10.5000	
219.6189	225.1429	5.0000	2.0550	0.5240	5.0000	10.5000	
237.6978	244.8786	3.0000	1.7379	2.1808	5.0000	10.5000	
257.1166	262.8569	6.0000	5.3133	0.7403	5.0000	10.5000	
278.6702	285.3573	3.0000	1.9176	1.6870	5.0000	10.5000	
297.7749	303.5925	5.0000	2.1448	0.8176	5.0000	10.5000	
316.2374	323.2456	4.0000	1.9176	2.0082	5.0000	10.5000	
335.6632	341.5831	5.0000	4.6886	0.9200	5.0000	10.5000	
356.7717	362.3976	4.0000	1.9986	0.6259	5.0000	10.5000	
374.8962	380.8961	4.0000	1.4002	0.9999	5.0000	10.5000	
392.7964	398.5676	5.0000	1.0057	0.7712	5.0000	10.5000	
410.0733	415.6412	6.0000	6.0000	0.5679	5.0000	10.5000	
432.1412	437.9529	3.0000	2.1993	0.8118	5.0000	10.5000	
450.6523	456.6235	1.0000	1.6272	0.9713	5.0000	10.5000	
468.7507	474.2747	6.0000	1.4713	0.5240	5.0000	10.5000	
486.2460	491.9821	3.0000	3.4146	0.7361	5.0000	10.5000	
505.8966	511.7143	2.0000	2.2308	0.8176	5.0000	10.5000	
524.4451	531.0719	2.0000	2.1993	1.6268	5.0000	10.5000	
543.7712	549.7563	1.0000	6.0000	0.9850	5.0000	10.5000	
566.2563	572.3864	2.0000	1.2529	1.1301	5.0000	10.5000	
584.1393	590.0592	4.0000	5.1714	0.9200	5.0000	10.5000	
605.7306	611.2546	1.0000	3.3065	0.5240	5.0000	10.5000	
625.0611	630.7689	6.0000	1.6380	0.7078	5.0000	10.5000	
642.9069	648.5328	3.0000	6.0000	0.6259	5.0000	10.5000	
665.0328	670.7731	1.0000	1.3381	0.7403	5.0000	10.5000	
682.6113	688.9550	3.0000	5.3133	1.3438	5.0000	10.5000	

