Event1 onset	Event2 onset	Trial type	ISI1	ISI2	Event1Dur	Event2Dur	
0.0000	6.4250	6.0000	2.4663	1.4250	5.0000	10.5000	
19.3913	25.1495	5.0000	5.2500	0.7582	5.0000	10.5000	
40.8995	48.5313	1.0000	3.8601	2.6317	5.0000	10.5000	
62.8914	68.6496	6.0000	2.4613	0.7582	5.0000	10.5000	
81.6109	88.0359	2.0000	1.0219	1.4250	5.0000	10.5000	
99.5578	106.4818	2.0000	1.2835	1.9240	5.0000	10.5000	
118.2654	124.7089	3.0000	3.5101	1.4435	5.0000	10.5000	
138.7189	144.5979	4.0000	5.2745	0.8790	5.0000	10.5000	
160.3724	166.8540	4.0000	2.6474	1.4816	5.0000	10.5000	
180.0014	186.5296	1.0000	5.2500	1.5283	5.0000	10.5000	
202.2797	207.8546	2.0000	1.9857	0.5749	5.0000	10.5000	
220.3402	227.0232	2.0000	3.2487	1.6830	5.0000	10.5000	
240.7719	246.3178	2.0000	5.6021	0.5460	5.0000	10.5000	
262.4199	268.0817	4.0000	2.5947	0.6618	5.0000	10.5000	
281.1764	287.5268	4.0000	3.2005	1.3504	5.0000	10.5000	
301.2273	307.6708	1.0000	1.5309	1.4435	5.0000	10.5000	
319.7017	325.8482	1.0000	3.5612	1.1465	5.0000	10.5000	
339.9094	346.5924	3.0000	5.2500	1.6830	5.0000	10.5000	
362.3424	367.9173	3.0000	2.6474	0.5749	5.0000	10.5000	
381.0647	387.0952	1.0000	2.6348	1.0305	5.0000	10.5000	
400.2300	406.6735	4.0000	1.8611	1.4435	5.0000	10.5000	
419.0346	424.6074	6.0000	3.2859	0.5728	5.0000	10.5000	
438.3932	444.2390	1.0000	5.1965	0.8457	5.0000	10.5000	
459.9355	466.4171	6.0000	2.5947	1.4816	5.0000	10.5000	
479.5118	486.0401	3.0000	3.2859	1.5283	5.0000	10.5000	
499.8260	506.1764	3.0000	1.2835	1.3504	5.0000	10.5000	
517.9599	523.5348	5.0000	1.8611	0.5749	5.0000	10.5000	
535.8959	542.5789	5.0000	1.7007	1.6830	5.0000	10.5000	
554.7795	560.3255	6.0000	1.8611	0.5460	5.0000	10.5000	
572.6866	579.1227	2.0000	2.8472	1.4361	5.0000	10.5000	
592.4699	598.9515	5.0000	3.5612	1.4816	5.0000	10.5000	
613.0127	618.7821	4.0000	1.4605	0.7694	5.0000	10.5000	
630.7426	638.4790	6.0000	1.2835	2.7365	5.0000	10.5000	
650.2626	656.0323	3.0000	5.1965	0.7697	5.0000	10.5000	
671.7288	677.5275	5.0000	2.4663	0.7987	5.0000	10.5000	
690.4938	696.0046	5.0000	3.2487	0.5108	5.0000	10.5000	

