Event1 onset	Event2 onset	Trial type	ISI1	ISI2	Event1Dur	Event2Dur	
0.0000	5.0000	5.0000	1.9112	0.0000	5.0000	11.5000	
18.4112	23.4112	5.0000	1.4413	0.0000	5.0000	11.5000	
36.3525	41.3525	6.0000	3.4675	0.0000	5.0000	11.5000	
56.3200	61.3200	6.0000	2.5743	0.0000	5.0000	11.5000	
75.3943	80.3943	1.0000	2.6070	0.0000	5.0000	11.5000	
94.5013	99.5013	2.0000	3.9006	0.0000	5.0000	11.5000	
114.9020	119.9020	4.0000	1.3113	0.0000	5.0000	11.5000	
132.7133	137.7133	4.0000	1.4413	0.0000	5.0000	11.5000	
150.6546	155.6546	2.0000	1.0459	0.0000	5.0000	11.5000	
168.2005	173.2005	5.0000	1.3554	0.0000	5.0000	11.5000	
186.0559	191.0559	5.0000	1.7844	0.0000	5.0000	11.5000	
204.3403	209.3403	3.0000	1.3554	0.0000	5.0000	11.5000	
222.1957	227.1957	3.0000	1.7289	0.0000	5.0000	11.5000	
240.4246	245.4246	3.0000	2.4117	0.0000	5.0000	11.5000	
259.3363	264.3363	3.0000	3.4675	0.0000	5.0000	11.5000	
279.3038	284.3038	4.0000	2.0263	0.0000	5.0000	11.5000	
297.8302	302.8302	3.0000	1.1605	0.0000	5.0000	11.5000	
315.4907	320.4907	1.0000	1.8749	0.0000	5.0000	11.5000	
333.8655	338.8655	5.0000	1.7289	0.0000	5.0000	11.5000	
352.0944	357.0944	5.0000	2.0263	0.0000	5.0000	11.5000	
370.6208	375.6208	4.0000	2.5743	0.0000	5.0000	11.5000	
389.6951	394.6951	1.0000	1.8126	0.0000	5.0000	11.5000	
408.0076	413.0076	1.0000	1.3113	0.0000	5.0000	11.5000	
425.8190	430.8190	6.0000	1.9178	0.0000	5.0000	11.5000	
444.2368	449.2368	1.0000	1.6825	0.0000	5.0000	11.5000	
462.4193	467.4193	1.0000	1.9112	0.0000	5.0000	11.5000	
480.8305	485.8305	2.0000	1.7844	0.0000	5.0000	11.5000	
499.1149	504.1149	6.0000	1.9112	0.0000	5.0000	11.5000	
517.5261	522.5261	6.0000	1.7289	0.0000	5.0000	11.5000	
535.7550	540.7550	2.0000	1.9112	0.0000	5.0000	11.5000	
554.1662	559.1662	3.0000	1.8244	0.0000	5.0000	11.5000	
572.4906	577.4906	4.0000	1.1542	0.0000	5.0000	11.5000	
590.1447	595.1447	4.0000	1.7844	0.0000	5.0000	11.5000	
608.4291	613.4291	6.0000	1.1542	0.0000	5.0000	11.5000	
626.0833	631.0833	2.0000	3.4675	0.0000	5.0000	11.5000	
646.0508	651.0508	2.0000	1.0801	0.0000	5.0000	11.5000	

