Event1 onset	Event2 onset	Trial type	ISI1	ISI2	Event1Dur	Event2Dur	
0.0000	5.6252	5.0000	1.8563	0.6252	5.0000	10.5000	
17.9815	23.6066	4.0000	3.2236	0.6252	5.0000	10.5000	
37.3303	42.8644	3.0000	3.0303	0.5341	5.0000	10.5000	
56.3947	61.9796	4.0000	2.4875	0.5850	5.0000	10.5000	
74.9671	80.6329	3.0000	2.2414	0.6658	5.0000	10.5000	
93.3743	98.9189	1.0000	2.1972	0.5446	5.0000	10.5000	
111.6161	117.1391	1.0000	2.9855	0.5230	5.0000	10.5000	
130.6246	136.2498	6.0000	3.2036	0.6252	5.0000	10.5000	
149.9534	155.4875	1.0000	3.2932	0.5341	5.0000	10.5000	
169.2807	175.2516	6.0000	2.0393	0.9709	5.0000	10.5000	
187.7910	193.5209	6.0000	1.9556	0.7300	5.0000	10.5000	
205.9765	211.8249	3.0000	1.1574	0.8483	5.0000	10.5000	
223.4823	229.7142	3.0000	1.7057	1.2319	5.0000	10.5000	
241.9198	247.9488	5.0000	1.4324	1.0290	5.0000	10.5000	
259.8813	265.6112	4.0000	1.1307	0.7300	5.0000	10.5000	
277.2419	282.7864	5.0000	3.4037	0.5446	5.0000	10.5000	
296.6901	302.5882	4.0000	2.1972	0.8981	5.0000	10.5000	
315.2854	320.9140	5.0000	1.7575	0.6285	5.0000	10.5000	
333.1715	339.0198	2.0000	2.2414	0.8483	5.0000	10.5000	
351.7612	357.2842	2.0000	2.7583	0.5230	5.0000	10.5000	
370.5425	376.0766	2.0000	2.1972	0.5341	5.0000	10.5000	
388.7738	394.5698	2.0000	1.2534	0.7960	5.0000	10.5000	
406.3232	411.9624	3.0000	3.2932	0.6392	5.0000	10.5000	
425.7557	431.3188	3.0000	3.7392	0.5631	5.0000	10.5000	
445.5580	451.5870	2.0000	1.6324	1.0290	5.0000	10.5000	
463.7193	470.6172	2.0000	3.2932	1.8978	5.0000	10.5000	
484.4104	490.0496	5.0000	1.1174	0.6392	5.0000	10.5000	
501.6670	507.3233	5.0000	2.2049	0.6563	5.0000	10.5000	
520.0282	525.5685	1.0000	1.8563	0.5403	5.0000	10.5000	
537.9248	543.6547	1.0000	1.1307	0.7300	5.0000	10.5000	
555.2854	560.8485	1.0000	2.4875	0.5631	5.0000	10.5000	
573.8360	579.3701	4.0000	1.0209	0.5341	5.0000	10.5000	
590.8910	596.9009	6.0000	1.5505	1.0099	5.0000	10.5000	
608.9514	615.2303	6.0000	1.0257	1.2789	5.0000	10.5000	
626.7560	633.6538	6.0000	1.1574	1.8978	5.0000	10.5000	
645.3112	651.0407	4.0000	1.6324	0.7294	5.0000	10.5000	

