Event1 onset	Event2 onset	Trial type	ISI1	ISI2	Event1Dur	Event2Dur	
0.0000	5.8976	2.0000	2.8231	0.8976	5.0000	10.5000	
19.2208	25.3086	3.0000	4.3404	1.0878	5.0000	10.5000	
40.1490	46.2633	1.0000	2.8259	1.1143	5.0000	10.5000	
59.5893	65.3712	6.0000	4.3404	0.7819	5.0000	10.5000	
80.2116	85.9718	2.0000	1.6276	0.7602	5.0000	10.5000	
98.0994	104.0049	2.0000	4.2048	0.9055	5.0000	10.5000	
118.7097	124.3026	2.0000	1.2546	0.5929	5.0000	10.5000	
136.0572	141.8321	1.0000	4.0260	0.7749	5.0000	10.5000	
156.3580	162.7088	5.0000	5.6602	1.3508	5.0000	10.5000	
178.8690	184.4354	1.0000	4.5715	0.5664	5.0000	10.5000	
199.5068	206.2205	5.0000	2.8231	1.7136	5.0000	10.5000	
219.5436	225.4492	5.0000	2.7869	0.9055	5.0000	10.5000	
238.7360	244.3289	4.0000	4.5715	0.5929	5.0000	10.5000	
259.4004	265.3059	1.0000	3.0743	0.9055	5.0000	10.5000	
278.8802	284.7324	6.0000	4.5715	0.8522	5.0000	10.5000	
299.8039	305.7660	3.0000	1.7055	0.9621	5.0000	10.5000	
317.9714	323.6048	1.0000	2.4270	0.6334	5.0000	10.5000	
336.5319	342.2794	6.0000	1.5902	0.7475	5.0000	10.5000	
354.3696	360.1515	4.0000	4.3404	0.7819	5.0000	10.5000	
374.9920	380.7771	6.0000	5.6602	0.7851	5.0000	10.5000	
396.9372	402.7053	3.0000	2.7869	0.7681	5.0000	10.5000	
415.9922	421.7671	3.0000	4.0260	0.7749	5.0000	10.5000	
436.2930	442.1986	3.0000	1.5902	0.9055	5.0000	10.5000	
454.2888	460.6645	5.0000	2.5022	1.3757	5.0000	10.5000	
473.6668	479.4519	5.0000	1.2466	0.7851	5.0000	10.5000	
491.1984	497.8136	6.0000	1.6276	1.6152	5.0000	10.5000	
509.9412	515.6282	2.0000	4.3404	0.6871	5.0000	10.5000	
530.4687	536.0351	3.0000	1.3311	0.5664	5.0000	10.5000	
547.8661	553.9423	1.0000	2.5022	1.0761	5.0000	10.5000	
566.9445	573.6581	4.0000	1.2546	1.7136	5.0000	10.5000	
585.4127	591.3748	5.0000	4.2048	0.9621	5.0000	10.5000	
606.0795	611.6506	6.0000	1.7055	0.5711	5.0000	10.5000	
623.8561	630.5697	2.0000	1.4307	1.7136	5.0000	10.5000	
642.5005	648.2685	4.0000	1.7055	0.7681	5.0000	10.5000	
660.4740	666.2342	4.0000	1.4210	0.7602	5.0000	10.5000	
678.1552	684.7703	4.0000	2.2663	1.6152	5.0000	10.5000	

