Event1 onset	Event2 onset	Trial type	ISI1	ISI2	Event1Dur	Event2Dur	
0.0000	5.0000	5.0000	1.7048	0.0000	5.0000	11.5000	
18.2048	23.2048	5.0000	1.6723	0.0000	5.0000	11.5000	
36.3771	41.3771	3.0000	1.8182	0.0000	5.0000	11.5000	
54.6953	59.6953	1.0000	1.2931	0.0000	5.0000	11.5000	
72.4884	77.4884	6.0000	4.0000	0.0000	5.0000	11.5000	
92.9884	97.9884	6.0000	1.1822	0.0000	5.0000	11.5000	
110.6706	115.6706	1.0000	1.1510	0.0000	5.0000	11.5000	
128.3216	133.3216	4.0000	1.6723	0.0000	5.0000	11.5000	
146.4939	151.4939	4.0000	1.2931	0.0000	5.0000	11.5000	
164.2870	169.2870	4.0000	1.1822	0.0000	5.0000	11.5000	
181.9691	186.9691	3.0000	4.0000	0.0000	5.0000	11.5000	
202.4691	207.4691	3.0000	2.5554	0.0000	5.0000	11.5000	
221.5245	226.5245	3.0000	1.4509	0.0000	5.0000	11.5000	
239.4754	244.4754	6.0000	4.0000	0.0000	5.0000	11.5000	
259.9754	264.9754	5.0000	4.0000	0.0000	5.0000	11.5000	
280.4754	285.4754	1.0000	1.3803	0.0000	5.0000	11.5000	
298.3557	303.3557	5.0000	1.4712	0.0000	5.0000	11.5000	
316.3268	321.3268	2.0000	1.2931	0.0000	5.0000	11.5000	
334.1199	339.1199	6.0000	2.5554	0.0000	5.0000	11.5000	
353.1753	358.1753	3.0000	1.5768	0.0000	5.0000	11.5000	
371.2521	376.2521	2.0000	1.4321	0.0000	5.0000	11.5000	
389.1842	394.1842	2.0000	1.3803	0.0000	5.0000	11.5000	
407.0645	412.0645	2.0000	2.0028	0.0000	5.0000	11.5000	
425.5673	430.5673	2.0000	1.3541	0.0000	5.0000	11.5000	
443.4214	448.4214	3.0000	1.3541	0.0000	5.0000	11.5000	
461.2754	466.2754	2.0000	1.1970	0.0000	5.0000	11.5000	
478.9724	483.9724	1.0000	2.2915	0.0000	5.0000	11.5000	
497.7639	502.7639	1.0000	1.6723	0.0000	5.0000	11.5000	
515.9363	520.9363	1.0000	1.4509	0.0000	5.0000	11.5000	
533.8871	538.8871	4.0000	1.3326	0.0000	5.0000	11.5000	
551.7197	556.7197	4.0000	2.1240	0.0000	5.0000	11.5000	
570.3437	575.3437	4.0000	1.5512	0.0000	5.0000	11.5000	
588.3950	593.3950	5.0000	1.4509	0.0000	5.0000	11.5000	
606.3458	611.3458	5.0000	3.6663	0.0000	5.0000	11.5000	
626.5121	631.5121	6.0000	1.5512	0.0000	5.0000	11.5000	
644.5634	649.5634	6.0000	4.0000	0.0000	5.0000	11.5000	

