Event1 onset	Event2 onset	Trial type	ISI1	ISI2	Event1Dur	Event2Dur	
0.0000	6.1252	3.0000	4.4333	1.1252	5.0000	10.5000	
21.0585	27.6090	5.0000	1.1392	1.5505	5.0000	10.5000	
39.2482	44.7576	1.0000	3.1030	0.5094	5.0000	10.5000	
58.3605	63.8792	4.0000	1.1726	0.5186	5.0000	10.5000	
75.5518	81.8952	4.0000	1.0306	1.3434	5.0000	10.5000	
93.4258	99.1451	4.0000	1.6285	0.7193	5.0000	10.5000	
111.2736	116.7896	6.0000	1.0109	0.5160	5.0000	10.5000	
128.3005	133.8165	1.0000	1.1726	0.5160	5.0000	10.5000	
145.4891	151.0051	3.0000	2.2247	0.5160	5.0000	10.5000	
163.7298	169.5911	6.0000	1.6254	0.8613	5.0000	10.5000	
181.7165	187.7846	5.0000	3.1030	1.0681	5.0000	10.5000	
201.3875	207.0293	5.0000	1.5201	0.6418	5.0000	10.5000	
219.0494	224.6965	3.0000	3.0058	0.6471	5.0000	10.5000	
238.2023	243.7210	3.0000	1.6254	0.5186	5.0000	10.5000	
255.8463	261.4934	1.0000	1.1000	0.6471	5.0000	10.5000	
273.0935	278.9138	1.0000	1.6254	0.8203	5.0000	10.5000	
291.0391	296.9871	1.0000	1.0925	0.9480	5.0000	10.5000	
308.5797	314.3333	6.0000	1.0068	0.7537	5.0000	10.5000	
325.8401	331.3765	6.0000	1.6285	0.5364	5.0000	10.5000	
343.5050	349.2115	5.0000	3.3270	0.7065	5.0000	10.5000	
363.0385	368.5571	5.0000	3.0058	0.5186	5.0000	10.5000	
382.0629	388.6135	3.0000	1.7151	1.5505	5.0000	10.5000	
400.8286	406.5822	2.0000	1.0109	0.7537	5.0000	10.5000	
418.0931	423.6295	2.0000	3.3270	0.5364	5.0000	10.5000	
437.4565	443.5246	2.0000	2.2706	1.0681	5.0000	10.5000	
456.2952	462.0146	2.0000	2.6913	0.7193	5.0000	10.5000	
475.2058	481.2141	6.0000	1.9465	1.0082	5.0000	10.5000	
493.6606	499.3466	4.0000	2.6520	0.6860	5.0000	10.5000	
512.4986	518.0294	4.0000	4.4333	0.5308	5.0000	10.5000	
532.9627	538.4935	3.0000	1.4763	0.5308	5.0000	10.5000	
550.4698	556.5731	4.0000	3.0058	1.1033	5.0000	10.5000	
570.0789	575.7260	5.0000	1.3289	0.6471	5.0000	10.5000	
587.5550	593.1080	1.0000	1.7151	0.5531	5.0000	10.5000	
605.3231	611.4912	2.0000	3.8125	1.1681	5.0000	10.5000	
625.8037	631.3131	2.0000	1.4763	0.5094	5.0000	10.5000	
643.2894	648.9754	6.0000	3.3270	0.6860	5.0000	10.5000	

