Event1 onset	Event2 onset	Trial type	ISI1	ISI2	Event1Dur	Event2Dur	
0.0000	6.9334	1.0000	3.7923	1.9334	5.0000	10.5000	
21.2257	26.9114	4.0000	1.0208	0.6857	5.0000	10.5000	
38.4322	44.4156	2.0000	3.7923	0.9834	5.0000	10.5000	
58.7079	64.3080	4.0000	5.1866	0.6002	5.0000	10.5000	
79.9946	86.0804	1.0000	1.2679	1.0858	5.0000	10.5000	
97.8483	103.5993	6.0000	3.7923	0.7510	5.0000	10.5000	
117.8916	123.4918	6.0000	5.1866	0.6002	5.0000	10.5000	
139.1784	144.8504	4.0000	5.0199	0.6721	5.0000	10.5000	
160.3704	166.8846	5.0000	5.0199	1.5142	5.0000	10.5000	
182.4045	189.1604	3.0000	6.0000	1.7559	5.0000	10.5000	
205.6604	211.3324	1.0000	1.0881	0.6721	5.0000	10.5000	
222.9205	228.4716	6.0000	1.0196	0.5511	5.0000	10.5000	
239.9912	246.0770	3.0000	4.8058	1.0858	5.0000	10.5000	
261.3828	267.7365	4.0000	1.0403	1.3538	5.0000	10.5000	
279.2768	286.2102	5.0000	1.0196	1.9334	5.0000	10.5000	
297.7298	303.4858	4.0000	2.3640	0.7560	5.0000	10.5000	
316.3498	321.9771	3.0000	1.0208	0.6273	5.0000	10.5000	
333.4980	339.2179	3.0000	2.8410	0.7200	5.0000	10.5000	
352.5589	358.8079	5.0000	6.0000	1.2491	5.0000	10.5000	
375.3079	381.4297	1.0000	2.3754	1.1218	5.0000	10.5000	
394.3051	399.9642	1.0000	1.0403	0.6591	5.0000	10.5000	
411.5045	417.6263	2.0000	1.4997	1.1218	5.0000	10.5000	
429.6260	435.3460	6.0000	1.6148	0.7200	5.0000	10.5000	
447.4608	453.3874	5.0000	1.5492	0.9267	5.0000	10.5000	
465.4366	471.6490	5.0000	1.7411	1.2124	5.0000	10.5000	
483.8901	491.0704	6.0000	2.3640	2.1803	5.0000	10.5000	
503.9345	509.6904	3.0000	1.4997	0.7560	5.0000	10.5000	
521.6902	528.6236	2.0000	6.0000	1.9334	5.0000	10.5000	
545.1236	550.8436	2.0000	4.8058	0.7200	5.0000	10.5000	
566.1494	571.8084	5.0000	4.9552	0.6591	5.0000	10.5000	
587.2637	593.6175	3.0000	5.8817	1.3538	5.0000	10.5000	
609.9992	615.6265	2.0000	2.2280	0.6273	5.0000	10.5000	
628.3545	634.0416	2.0000	4.9552	0.6871	5.0000	10.5000	
649.4968	655.1825	1.0000	1.8394	0.6857	5.0000	10.5000	
667.5219	674.2777	4.0000	1.2679	1.7559	5.0000	10.5000	
686.0457	691.6729	6.0000	1.4997	0.6273	5.0000	10.5000	

