Event1 onset	Event2 onset	Trial type	ISI1	ISI2	Event1Dur	Event2Dur	
0.0000	5.0000	1.0000	3.9310	0.0000	5.0000	11.5000	
20.4310	25.4310	3.0000	2.8059	0.0000	5.0000	11.5000	
39.7369	44.7369	3.0000	1.7305	0.0000	5.0000	11.5000	
57.9673	62.9673	2.0000	2.5352	0.0000	5.0000	11.5000	
77.0026	82.0026	2.0000	3.6646	0.0000	5.0000	11.5000	
97.1672	102.1672	2.0000	1.4027	0.0000	5.0000	11.5000	
115.0699	120.0699	4.0000	3.6646	0.0000	5.0000	11.5000	
135.2346	140.2346	4.0000	1.1155	0.0000	5.0000	11.5000	
152.8501	157.8501	1.0000	1.5430	0.0000	5.0000	11.5000	
170.8930	175.8930	5.0000	1.7305	0.0000	5.0000	11.5000	
189.1235	194.1235	3.0000	1.0331	0.0000	5.0000	11.5000	
206.6566	211.6566	3.0000	1.1786	0.0000	5.0000	11.5000	
224.3352	229.3352	4.0000	2.4090	0.0000	5.0000	11.5000	
243.2442	248.2442	6.0000	2.9739	0.0000	5.0000	11.5000	
262.7180	267.7180	1.0000	1.1155	0.0000	5.0000	11.5000	
280.3335	285.3335	1.0000	1.7305	0.0000	5.0000	11.5000	
298.5640	303.5640	2.0000	1.5068	0.0000	5.0000	11.5000	
316.5708	321.5708	1.0000	1.4270	0.0000	5.0000	11.5000	
334.4978	339.4978	6.0000	2.8989	0.0000	5.0000	11.5000	
353.8967	358.8967	2.0000	1.1278	0.0000	5.0000	11.5000	
371.5245	376.5245	1.0000	1.0012	0.0000	5.0000	11.5000	
389.0257	394.0257	6.0000	1.3372	0.0000	5.0000	11.5000	
406.8629	411.8629	4.0000	1.4027	0.0000	5.0000	11.5000	
424.7656	429.7656	4.0000	2.5352	0.0000	5.0000	11.5000	
443.8008	448.8008	6.0000	2.7498	0.0000	5.0000	11.5000	
463.0506	468.0506	6.0000	2.4090	0.0000	5.0000	11.5000	
481.9596	486.9596	6.0000	1.4270	0.0000	5.0000	11.5000	
499.8866	504.8866	2.0000	1.8514	0.0000	5.0000	11.5000	
518.2380	523.2380	3.0000	1.5465	0.0000	5.0000	11.5000	
536.2845	541.2845	3.0000	2.4090	0.0000	5.0000	11.5000	
555.1935	560.1935	4.0000	2.0343	0.0000	5.0000	11.5000	
573.7278	578.7278	5.0000	1.4270	0.0000	5.0000	11.5000	
591.6548	596.6548	5.0000	1.4027	0.0000	5.0000	11.5000	
609.5575	614.5575	5.0000	1.3372	0.0000	5.0000	11.5000	
627.3947	632.3947	5.0000	2.4090	0.0000	5.0000	11.5000	
646.3037	651.3037	5.0000	1.8514	0.0000	5.0000	11.5000	

